trait,Clone,BLUP,BLUPS_mean,drgBLUP_mean
HI,HI.BGM-0484,-5.1028582467194,19.453072676113,9.07853166660309
HI,HI.BGM-0489,-6.11030224847986,18.4456286743526,13.469316486145
HI,HI.BGM-0512,4.02495318422744,28.5808841070599,31.862706945996
HI,HI.BGM-0514,1.16834208166816,25.7242730045006,27.6252487568943
HI,HI.BGM-0523,-2.07691500491041,22.479015917922,19.0959478366327
HI,HI.BGM-0527,-0.821650633347635,23.7342802894848,22.3947177059237
HI,HI.BGM-0536,3.68285707407279,28.2387879969052,34.2313858398552
HI,HI.BGM-0537,-6.02629780753585,18.5296331152966,8.69567825216122
HI,HI.BGM-0549,-1.12673954927746,23.429191373555,21.4462879999313
HI,HI.BGM-0551,-1.22208733066862,23.3338435921638,21.34166047965
HI,HI.BGM-0555,3.24334377012886,27.7992746929613,33.079800015782
HI,HI.BGM-0574,-1.87651198899233,22.6794189338401,19.617556330883
HI,HI.BGM-0576,-1.80799836530374,22.7479325575287,19.8061505392665
HI,HI.BGM-0587,-7.41170965029048,17.1442212725419,2.17791451236953
HI,HI.BGM-0592,3.88178386050398,28.4377147833364,35.2831658122313
HI,HI.BGM-0603,-1.37484076103333,23.1810901617991,20.94155630011
HI,HI.BGM-0606,-3.13736516015527,21.4185657626772,15.8959765437281
HI,HI.BGM-0611,-4.20996025739229,20.3459706654401,16.781236154752
HI,HI.BGM-0613,2.05548897768113,26.6114199005136,28.4707243051365
HI,HI.BGM-0615,0.304240647564456,24.8601715703969,25.3555591316066
HI,HI.BGM-0618,-2.37304288517958,22.1828880376528,18.3223387970251
HI,HI.BGM-0620,1.86416881519154,26.420099738024,29.4519306591241
HI,HI.BGM-0624,-0.135159767153101,24.4207711556793,24.2009752429988
HI,HI.BGM-0625,-0.560388290514172,23.9955426323183,23.0117099169807
HI,HI.BGM-0626,-3.87594269517085,20.6799882276616,14.3614589029721
HI,HI.BGM-0630,-3.00071507800439,21.555215844828,16.6745514501198
HI,HI.BGM-0638,-1.2422965452235,23.3136343776089,21.293502719865
HI,HI.BGM-0642,0.503881674702577,25.059812597535,25.8792630723877
HI,HI.BGM-0645,1.18057912223802,25.7365100450704,27.6572531309678
HI,HI.BGM-0646,-5.80052680133966,18.7554041214928,14.0026003550652
HI,HI.BGM-0648,8.54580762720703,33.1017385500395,40.0670072322517
HI,HI.BGM-0649,-4.78353635173635,19.7723945710961,11.976841505885
HI,HI.BGM-0652,-3.0040115149009,21.5519194079315,16.6653492775704
HI,HI.BGM-0657,-1.59552527264534,22.9604056501871,20.3570935132155
HI,HI.BGM-0658,-4.83142375040783,19.7245071724246,15.3689599785822
HI,HI.BGM-0659,0.311285641673322,24.8672165645057,25.3771295733849
HI,HI.BGM-0665,0.105874924583738,24.6618058474162,24.7479875183142
HI,HI.BGM-0670,0.764046939801241,25.3199778626337,26.6618614400167
HI,HI.BGM-0677,-1.37822312302349,23.1777077998089,20.9337814556005
HI,HI.BGM-0679,-5.66714724277251,18.8887836800599,7.43757057937774
HI,HI.BGM-0682,5.00282045458588,29.5587513774183,37.6930372881356
HI,HI.BGM-0694,-3.68611057360866,20.8698203492238,13.421660798563
HI,HI.BGM-0697,2.17055762401464,26.7264885468471,30.2559060536208
HI,HI.BGM-0699,2.81687723413863,27.3728081569711,33.103450799771
HI,HI.BGM-0700,0.329296225882526,24.885227148715,25.4223400259312
HI,HI.BGM-0702,1.41838767214618,25.9743185949786,28.8443269218392
HI,HI.BGM-0706,-2.6687330658466,21.8871978569858,17.5479585563999
HI,HI.BGM-0711,-3.20311137585216,21.3528195469803,16.1436050941195
HI,HI.BGM-0714,7.68080830181156,32.236739224644,36.5197923044272
HI,HI.BGM-0717,0.980019526915992,25.5359504497484,26.3345465509593
HI,HI.BGM-0718,-0.882034698552842,23.6738962242796,22.2343651063085
HI,HI.BGM-0733,-0.665969989640821,23.8899609331916,22.8068262308536
HI,HI.BGM-0776,-3.54652590927388,21.0094050135585,14.7807779705979
HI,HI.BGM-0780,4.90427222173676,29.4602031445692,43.1861087971486
HI,HI.BGM-0781,1.06609433712481,25.6220252599572,26.5292671668555
HI,HI.BGM-0783,-2.84810287044887,21.7078280523836,17.0641978926349
HI,HI.BGM-0785,-0.134483387180389,24.421447535652,24.2027673826337
HI,HI.BGM-0805,-0.279804544421036,24.2761263784114,23.7094086192114
HI,HI.BGM-0806,3.86727427536979,28.4232051982022,34.7233606806179
HI,HI.BGM-0807,-0.245207904513738,24.3107230183187,23.9105526892742
HI,HI.BGM-0808,1.78475438984501,26.3406853126774,27.7958844505122
HI,HI.BGM-0812,-0.757137088657174,23.7987938341752,22.566075908591
HI,HI.BGM-0813,-1.50251596594547,23.053414956887,20.4120268658185
HI,HI.BGM-0816,-2.21504585556067,22.3408850672718,18.7293192790723
HI,HI.BGM-0820,-3.29709345978043,21.258837463052,15.468401404989
HI,HI.BGM-0822,-3.8275735867243,20.7283573361081,14.493618467339
HI,HI.BGM-0834,2.59135404396324,27.1472849667957,31.3688977613226
HI,HI.BGM-0841,1.87089163558228,26.4268225584147,29.4703576519907
HI,HI.BGM-0842,2.73459721515589,27.2905281379883,31.7402172673412
HI,HI.BGM-0843,-0.408339428624076,24.1475914942083,23.8009649237565
HI,HI.BGM-0847,3.35846531909858,27.914396241931,33.3918733275182
HI,HI.BGM-0850,2.4782954620181,27.0342263848505,28.3847757877923
HI,HI.BGM-0851,3.71631715535863,28.2722480781911,34.3273608112446
HI,HI.BGM-0856,0.587106709669758,25.1430376325022,26.0980366165191
