Clone,Ano,Bloco,row,col,fitted,residuals,trait
BGM-2236,2017,3,7,46,17.6443609361173,-1.36786138824229,HI
Branquinha,2017,1,13,49,16.1583618014683,2.59613783856053,HI
Branquinha,2017,2,10,6,15.4813432545957,6.51623752992128,HI
Branquinha,2017,4,3,39,17.678516994341,-13.9266898057751,HI
Branquinha_0,2017,1,13,48,29.5891649951573,3.18552038722413,HI
Branquinha_0,2017,2,9,18,26.5124677110286,-0.497899552859955,HI
Branquinha_0,2017,3,7,17,27.4811171535299,-4.44183483736836,HI
Branquinha_0,2017,4,3,26,29.0451999020822,4.41519823430067,HI
Canela_de_Jacu,2017,1,13,51,34.4087230966254,-4.40968306590638,HI
Canela_de_Jacu,2017,2,9,6,35.4950450489078,0.870971445397657,HI
Canela_de_Jacu,2017,3,5,28,34.8458954941321,11.7032604145074,HI
Chapéu,2017,1,13,52,25.5829450307085,-4.32408717326787,HI
Chapéu,2017,2,11,2,24.5116672417123,2.93920242171669,HI
Chapéu,2017,3,6,48,26.0262861869618,1.69576378568089,HI
Craibeirinha,2017,1,13,53,21.2794541794466,-2.52593859839143,HI
Craibeirinha,2017,2,10,21,19.7523636864276,3.13957884948749,HI
Craibeirinha,2017,3,5,16,20.8432418639856,1.8822457652852,HI
Craibeirinha,2017,4,3,50,20.7931092110882,-4.12644254442154,HI
Cramuquem,2017,1,13,54,24.5373722722701,8.7959610610632,HI
Cramuquem,2017,2,9,37,21.3899681245049,-5.83697273279985,HI
Cramuquem,2017,3,5,5,20.4973094315494,-3.82530943154944,HI
Cria_Menino,2017,1,12,54,36.2734617523913,17.7837478214558,HI
Cria_Menino,2017,2,11,54,34.5935827024146,-1.26024936908127,HI
Cria_Menino,2017,3,6,27,33.0797078369585,-15.3010767531532,HI
Cria_Menino,2017,4,3,31,33.6770596384425,5.7129128710483,HI
Cruvelinha,2017,1,12,53,16.1528486074705,5.16191593873506,HI
Cruvelinha,2017,2,9,51,13.3487249278512,-7.34440527342355,HI
Cruvelinha,2017,3,8,31,15.8951196215056,-6.36478023172155,HI
Cruvelinha,2017,4,3,27,14.9392089907209,3.2443943475216,HI
Enrica_Homem,2017,1,12,51,15.3785392027798,-10.1185725512715,HI
Enrica_Homem,2017,2,9,16,16.2619238459469,2.50074385022142,HI
Enrica_Homem,2017,3,8,28,17.0770741279082,15.2328673925596,HI
Enrica_Homem,2017,4,4,45,15.6876663246355,-12.5832952274009,HI
Eucalipto,2017,1,12,50,32.9964534439487,5.32078793536157,HI
Eucalipto,2017,2,11,28,32.3018694637224,-1.85746016433921,HI
Eucalipto,2017,3,5,31,31.4295989250051,6.04390679775878,HI
Itapicuruzinha,2017,1,12,49,29.2292243763177,7.13679211798782,HI
Itapicuruzinha,2017,3,5,17,28.5987290210714,1.70628472418315,HI
Itapicuruzinha,2017,4,2,2,29.9385062434144,-4.94750876412019,HI
Jacumuá,2017,1,12,48,36.5110513379283,0.108152751155338,HI
Jacumuá,2017,2,12,11,30.8008595370661,-8.97863149674667,HI
Jacumuá,2017,3,8,6,35.2660716353248,7.30119788386357,HI
Jacumuá,2017,4,2,48,34.9897828376391,8.75616661148596,HI
Jatobá,2017,1,12,47,20.6583690542313,0.263456521909696,HI
Jatobá,2017,3,8,29,20.2764381834246,-7.59368964541286,HI
Jatobá,2017,4,4,25,20.0828415942734,4.90815588502077,HI
Joaquinzinha,2017,1,12,46,31.3942750932296,0.429262018957871,HI
Joaquinzinha,2017,2,10,19,28.5353988528383,-1.86489194039595,HI
Joaquinzinha,2017,3,5,30,27.2880574995016,7.59137987491233,HI
Joaquinzinha,2017,4,3,32,28.3151619980107,-2.21949458002916,HI
Macaxeira_do_pará,2017,1,12,45,13.4401827539534,0.197519749728453,HI
Macaxeira_do_pará,2017,2,12,16,13.8089929738377,-0.475659640504364,HI
Macaxeira_do_pará,2017,3,5,26,14.6528651198995,-5.95040777133166,HI
Mandioca_vermelha,2017,1,12,44,29.8446742905238,-4.83342822664618,HI
Mandioca_vermelha,2017,2,10,28,28.9358919155149,9.16065224246637,HI
Mandioca_vermelha,2017,3,8,3,32.6392231716326,-15.9672231716326,HI
Mandioca_vermelha,2017,4,4,12,32.1815696713591,16.2019308860545,HI
Manipeba,2017,1,12,30,23.3155134152466,-15.4688310793218,HI
Manipeba,2017,2,8,48,24.0492305866399,9.28410274669342,HI
Manipeba,2017,3,5,42,22.4681976261112,-4.28518937895842,HI
Manipeba,2017,4,1,23,22.1984804818148,10.4361656315417,HI
Mata_Fome_Branca,2017,1,12,43,49.8629732745671,-5.74607365576154,HI
Mata_Fome_Branca,2017,2,9,3,49.6493058854497,-11.806840132025,HI
Mata_Fome_Branca,2017,3,7,11,46.1346468587231,16.3563538612193,HI
Mata_Fome_Branca,2017,4,3,18,48.5280539939307,18.1546152331456,HI
Mata_Fome_Preta,2017,1,12,42,31.3163659451648,-13.1226486676779,HI
Mata_Fome_Preta,2017,2,10,39,29.7471733933224,7.53682543514578,HI
Mata_Fome_Preta,2017,3,8,15,30.5380627698772,2.79527056345613,HI
Mata_Fome_Preta,2017,4,4,8,29.9872902863136,7.51045948866386,HI
Mineira,2017,1,12,41,23.6633389088248,-6.64128008529537,HI
Mineira,2017,2,10,33,20.2741800846718,3.43141991532817,HI
Mineira,2017,3,7,7,22.80674267425,-4.80950749194484,HI
Mineira,2017,4,3,9,20.8986810674311,7.6703965265786,HI
Preta,2017,1,12,39,19.8834039919933,0.112481628249398,HI
Preta,2017,2,11,9,14.8612094406822,6.56736198788924,HI
Preta,2017,3,5,1,18.8594951284417,-5.52424167222047,HI
Preta,2017,4,1,2,19.1422697426425,-4.83305921632672,HI
Preto,2017,1,12,38,22.1241568442652,6.90847583486611,HI
Preto,2017,2,10,34,18.6326008310285,3.59436162630941,HI
Preto,2017,3,7,20,22.748575236743,5.031424763257,HI
Preto,2017,4,3,49,21.5269603147407,-16.5161611786716,HI
Rasgadinha,2017,1,12,37,24.7777237272238,-0.7371854318259,HI
Rasgadinha,2017,2,10,20,23.4559285012398,-1.80277093465923,HI
Rasgadinha,2017,3,8,35,25.2854343414283,0.31589272520149,HI
Rasgadinha,2017,4,4,20,26.328622440314,2.61635254831718,HI
Recife,2017,1,12,31,19.1250808383845,1.46681762552629,HI
Recife,2017,2,8,49,16.7604920087528,1.65032644625868,HI
Recife,2017,3,5,41,17.4206455834519,-12.0438020112768,HI
Recife,2017,4,1,22,18.5045941818747,3.81620298945282,HI
Rosinha,2017,1,12,32,17.893419251588,10.6809481625243,HI
Rosinha,2017,2,8,50,16.7025862470654,-6.70834661572903,HI
Rosinha,2017,3,5,40,17.1752562879685,-7.49109465304045,HI
Saracura,2017,1,12,36,23.7027673943658,6.46483037099732,HI
Saracura,2017,2,12,2,24.4652038504964,-7.07226620962485,HI
Saracura,2017,3,8,4,26.4642961582795,-0.145514894068508,HI
Saracura,2017,4,3,20,25.6920183721028,1.34447388817599,HI
Sem_nome,2017,1,12,35,22.8578666215363,-1.64905143497733,HI
Sem_nome,2017,2,10,2,21.076032156649,-7.74077870042775,HI
Sem_nome,2017,3,5,10,18.2835052645811,3.93871695764109,HI
Sem_nome,2017,4,2,17,21.0330782246613,3.96692177533873,HI
Vermelhinha,2017,1,12,33,27.0350409172386,-11.6491474221817,HI
Vermelhinha,2017,2,10,45,23.8871596007418,1.11104041365806,HI
Vermelhinha,2017,3,6,49,26.8952553014365,10.6081197323138,HI
Vermelhinha,2017,4,3,13,26.0767694309293,2.49563868755675,HI
9624-09,2018,4,43,9,26.0514663500286,-3.38479968336189,HI
BGM-0004,2018,1,7,6,13.2918224393471,0.0381775606528834,HI
BGM-0004,2018,2,21,5,17.4559972162556,-0.789330549588879,HI
BGM-0004,2018,3,35,9,16.6333522532447,1.01370657028472,HI
BGM-0004,2018,4,37,8,18.3892541542767,-9.29834506336758,HI
BGM-0030,2018,1,1,5,24.2101580788582,-1.29349141219153,HI
BGM-0030,2018,2,13,7,30.4779641792357,-1.90776016757792,HI
BGM-0030,2018,4,41,5,31.8761769984517,2.49779759490125,HI
BGM-0036,2018,3,29,6,19.495735664907,0.504264335092984,HI
BGM-0036,2018,4,47,9,17.881086557604,-6.76738302672833,HI
BGM-0046,2018,2,23,5,32.356098742023,-5.63854149011455,HI
BGM-0046,2018,3,33,6,34.7914202849811,2.32121656786728,HI
BGM-0046,2018,4,40,2,36.1905069542529,3.11585142724996,HI
BGM-0048,2018,1,10,2,40.8810649054749,9.11893509452513,HI
BGM-0056,2018,2,13,11,19.1031467763218,-6.05966851545216,HI
BGM-0056,2018,4,37,9,20.6576152206215,-6.90761522062154,HI
BGM-0066,2018,1,10,5,14.1990691938369,0.0866450918774291,HI
BGM-0066,2018,3,29,3,22.5869225826203,-7.69267176343645,HI
BGM-0106,2018,1,9,10,28.2535054599602,-13.101990308445,HI
BGM-0106,2018,2,14,2,37.4507274771461,7.28611462811706,HI
BGM-0106,2018,4,46,6,37.881115497369,8.02229750548339,HI
BGM-0124,2018,1,7,3,28.8195576796215,14.6020402941294,HI
BGM-0124,2018,2,14,10,31.8175124822051,-8.66187832353909,HI
BGM-0124,2018,3,36,5,32.3665304260268,-5.24788635823021,HI
BGM-0130,2018,1,6,2,39.8314311268316,6.18640894962589,HI
BGM-0130,2018,4,48,3,47.3002704210527,0.999049306838529,HI
BGM-0134,2018,1,4,2,31.9845497052199,3.41829742901279,HI
BGM-0134,2018,4,39,2,37.8213311450493,-3.34695719109087,HI
BGM-0163,2018,2,15,8,26.4167879737587,-2.88737620905276,HI
BGM-0164,2018,1,9,2,38.5137514020501,2.06216482831639,HI
BGM-0164,2018,2,17,4,43.0985750045833,10.3265554035173,HI
BGM-0168,2018,1,10,1,25.407869858196,0.147685697359588,HI
BGM-0168,2018,3,31,2,31.4661070660977,-7.07586316365875,HI
BGM-0168,2018,4,42,1,32.5711125086625,5.25230599990176,HI
BGM-0170,2018,1,9,4,45.7787245202916,-4.03002061162963,HI
BGM-0170,2018,2,20,4,50.2062677812584,2.33610510009748,HI
BGM-0170,2018,3,35,3,51.4015423689292,6.49319447317606,HI
BGM-0170,2018,4,44,6,51.4956979579913,2.31596123483381,HI
BGM-0216,2018,1,10,10,23.984653406241,-2.49799269018427,HI
BGM-0216,2018,4,39,3,35.2095853175061,4.57536091905303,HI
BGM-0235,2018,1,11,12,23.2983886985928,-4.65814190219984,HI
BGM-0235,2018,3,34,8,25.8530357560946,-13.1271513071254,HI
BGM-0235,2018,4,43,6,29.7886073639266,14.8419011106497,HI
BGM-0236,2018,1,9,5,36.1663612686498,-3.11607398538336,HI
BGM-0236,2018,2,22,4,43.1808122843558,10.0659409623974,HI
BGM-0236,2018,3,26,7,42.2655112841742,-1.86973921074176,HI
BGM-0247,2018,1,7,8,27.12377192381,-3.39754391608091,HI
BGM-0247,2018,2,15,4,36.8611951073332,6.21572796958988,HI
BGM-0247,2018,4,43,1,38.1375134500769,0.935334232042329,HI
BGM-0254,2018,1,11,4,24.5662481400731,2.10041852659358,HI
BGM-0254,2018,2,24,1,29.5516159209406,7.29048934221727,HI
BGM-0254,2018,4,39,9,27.0758771368903,-12.1792725925962,HI
BGM-0298,2018,1,4,11,16.2083319790996,-9.42867096215041,HI
BGM-0298,2018,2,13,4,23.5883878996513,8.6500331341274,HI
BGM-0298,2018,4,39,4,25.5928127729255,-5.59281277292552,HI
BGM-0318,2018,4,44,5,29.2952628947466,-2.46956408017029,HI
BGM-0319,2018,1,3,2,19.7724037603672,-7.49170200598117,HI
BGM-0319,2018,3,28,6,25.182121469708,-6.19477969755614,HI
BGM-0319,2018,4,42,4,26.6056820112306,8.0881955397898,HI
BGM-0323,2018,1,10,7,39.5888612423947,10.0999418944697,HI
BGM-0323,2018,2,16,2,46.3918406502728,-2.31628509471721,HI
BGM-0323,2018,3,31,1,47.6797052616109,1.68688343116179,HI
BGM-0360,2018,1,6,3,32.4227688734136,3.29151684087211,HI
BGM-0360,2018,2,23,3,37.4761389310099,4.83155337668237,HI
BGM-0360,2018,3,33,11,34.6223155195885,-1.28898218625517,HI
BGM-0360,2018,4,42,6,37.7770040673743,-4.15197786741618,HI
BGM-0396,2018,1,5,3,39.4405405355304,13.6636402117903,HI
BGM-0396,2018,3,25,1,46.4644821153754,-0.373947135951518,HI
BGM-0396,2018,4,44,2,47.3620270988648,-4.72636818413615,HI
BGM-0399,2018,1,3,7,17.4868630726798,-1.88800794278105,HI
BGM-0399,2018,2,18,2,23.2960965897606,-4.41497770864168,HI
BGM-0411,2018,3,31,9,17.612269655158,-8.52433598725492,HI
BGM-0420,2018,1,10,4,29.7240265560691,1.10034620378754,HI
BGM-0420,2018,2,21,4,35.0822045228661,-1.31597075663232,HI
BGM-0428,2018,1,10,9,15.5409792396575,-5.54517915565915,HI
BGM-0441,2018,1,6,8,15.4432382483121,1.22342841835464,HI
BGM-0441,2018,3,31,7,23.1441297184768,-7.92673841412903,HI
BGM-0474,2018,1,8,5,19.978535139671,-2.1462336797612,HI
BGM-0474,2018,2,19,3,27.4680669608199,-1.23855876409857,HI
BGM-0474,2018,3,29,5,25.106498133251,-6.05887908563201,HI
BGM-0474,2018,4,46,8,26.2336905623675,5.34331754374885,HI
BGM-0484,2018,1,3,9,12.868608846937,0.0402357437346073,HI
BGM-0484,2018,3,29,9,18.1034726722133,-7.75793160041516,HI
BGM-0549,2018,1,11,7,24.522619861907,7.253762329413,HI
BGM-0549,2018,2,17,9,26.5196519941313,-20.6424899750702,HI
BGM-0549,2018,4,46,3,33.3649009998514,11.6846039506436,HI
BGM-0592,2018,1,8,7,35.4850987914754,6.32639046751575,HI
BGM-0592,2018,3,33,5,40.6705870836749,-6.32715274024057,HI
BGM-0592,2018,4,38,7,41.9752160264577,5.87167392569535,HI
BGM-0613,2018,1,12,1,33.4199553835065,14.9658927236391,HI
BGM-0613,2018,3,36,9,34.8728627317185,-11.0633389221947,HI
BGM-0646,2018,1,2,8,16.8112001732752,-4.53049841888922,HI
BGM-0646,2018,2,13,1,26.0307601004537,9.51426359622879,HI
BGM-0646,2018,3,26,11,23.186149323755,-6.51948265708834,HI
BGM-0646,2018,4,37,7,26.3757939692165,-0.0991889065906157,HI
BGM-0658,2018,1,7,4,24.0541636531787,-7.92513139511424,HI
BGM-0658,2018,3,33,3,31.2667783939897,9.68560255839118,HI
BGM-0694,2018,1,7,9,15.2895975906585,-1.69192733976238,HI
BGM-0694,2018,4,42,5,24.3472646152126,-3.88303185020154,HI
BGM-0699,2018,2,16,4,39.4842153340229,-4.70160663837069,HI
BGM-0699,2018,3,28,4,40.5618801738897,8.96192934991976,HI
BGM-0700,2018,1,5,9,23.5179836761555,-7.07962751177187,HI
BGM-0700,2018,2,15,1,34.8628006844052,10.341440295294,HI
BGM-0700,2018,3,36,11,30.8260833928431,-14.8840544073359,HI
BGM-0700,2018,4,44,7,34.5089248248726,12.1202886582735,HI
BGM-0702,2018,3,32,4,37.3465611278446,2.86296268167918,HI
BGM-0702,2018,4,43,7,36.7177553216877,-0.717755321687719,HI
BGM-0714,2018,1,6,5,36.3364987189562,-11.8081968321637,HI
BGM-0714,2018,3,28,3,45.0216892583455,11.2291896616376,HI
BGM-0714,2018,4,45,2,45.7141256426421,3.91913336451672,HI
BGM-0780,2018,1,12,3,39.2492952754072,7.41737139125946,HI
BGM-0781,2018,1,6,6,30.6387055820491,4.03871377278961,HI
BGM-0781,2018,2,17,6,35.3942822584764,1.47256136019201,HI
BGM-0781,2018,3,25,6,36.3191037742373,-2.77071667746307,HI
BGM-0850,2018,1,4,4,36.9712852178531,0.530054115694547,HI
BGM-0850,2018,2,15,6,40.890370563471,9.25977958667914,HI
BGM-0850,2018,3,29,7,39.8363614568417,-7.60218350936983,HI
BGM-0850,2018,4,47,1,42.9513838253923,4.4585556960382,HI
BGM-0859,2018,1,8,6,31.7320684272061,-10.8365460391464,HI
BGM-0859,2018,2,14,6,37.8333235563069,8.11262238963914,HI
BGM-0859,2018,4,43,5,37.0385773917453,2.30737785782443,HI
BGM-0873,2018,1,5,10,23.765510134296,7.90115653237069,HI
BGM-0873,2018,4,40,8,32.3622752103044,-6.64798949601867,HI
BGM-0898,2018,1,4,10,33.1402195412387,2.95109147563396,HI
BGM-0898,2018,2,22,1,41.1507677507262,-3.97799288161627,HI
BGM-0898,2018,3,27,1,42.1044487560239,2.61493709774371,HI
BGM-0915,2018,1,7,10,15.6351079401041,-0.863013436882426,HI
BGM-0915,2018,3,36,7,23.9726805541522,-4.31251542312427,HI
BGM-0925,2018,1,9,9,17.1051445493442,-4.89371179009168,HI
BGM-0925,2018,4,37,2,27.2233091894532,1.07857760299961,HI
BGM-0962,2018,4,41,7,23.3209192321404,-7.10470301592418,HI
BGM-0967,2018,1,2,9,15.3876448819186,-4.41037215464586,HI
BGM-0967,2018,4,42,7,25.5567144629321,-8.89004779626536,HI
BGM-0971,2018,1,8,2,29.6985985764361,-1.75954154534704,HI
BGM-0971,2018,2,14,4,35.9903521426971,2.03888811759187,HI
BGM-0971,2018,3,26,2,35.257415487557,0.0367021595017718,HI
BGM-0971,2018,4,43,3,36.9370515785186,0.767060166513943,HI
BGM-0975,2018,1,12,9,21.8599460901596,-3.48851751873098,HI
BGM-0975,2018,3,34,2,31.0889617008104,-4.76735551182525,HI
BGM-0975,2018,4,45,1,33.5552407377062,-0.945836185433336,HI
BGM-0978,2018,3,34,7,24.5720187424115,-5.05982362046026,HI
BGM-0984,2018,1,1,4,32.704685432782,4.8451153640307,HI
BGM-0984,2018,2,15,5,36.8052812496677,4.40057213431992,HI
BGM-0984,2018,3,36,10,35.2113750031376,-6.22876630748543,HI
BGM-0984,2018,4,40,7,38.7612404842838,-0.0872073351125167,HI
BGM-0986,2018,1,2,5,20.4393414485348,-3.04236700930684,HI
BGM-0989,2018,4,41,2,25.7758836389134,-3.6562718381005,HI
BGM-0996,2018,2,24,4,29.6634038323436,-7.08275867105332,HI
BGM-0996,2018,3,35,1,30.5045921247695,5.7982436162685,HI
BGM-1023,2018,3,31,11,39.3591997972584,5.46838640963819,HI
BGM-1023,2018,4,39,1,43.9448159194729,2.0779113532544,HI
BGM-1024,2018,1,2,7,29.8377297565959,5.21381663515674,HI
BGM-1024,2018,2,17,1,37.2793474573701,-8.70791888594153,HI
BGM-1024,2018,3,30,8,35.4207636324457,-1.90308305594164,HI
BGM-1024,2018,4,37,6,38.1222310902917,9.70385586622995,HI
BGM-1034,2018,3,33,7,20.9543146248041,-8.15956089241964,HI
BGM-1044,2018,1,10,8,27.7540253269356,1.55631950065062,HI
BGM-1044,2018,3,30,7,36.5291430839452,0.725758876839116,HI
BGM-1067,2018,1,11,8,37.1757038966621,3.77010798031623,HI
BGM-1067,2018,3,36,4,45.6198433757625,4.38015662423751,HI
BGM-1105,2018,1,11,9,30.7076535727606,4.23210546338404,HI
BGM-1124,2018,1,6,1,31.8319199703677,-7.83191997036768,HI
BGM-1124,2018,3,36,2,36.8343416184119,10.1338401997699,HI
BGM-1153,2018,1,6,4,21.7828861083933,-2.86396718947442,HI
BGM-1153,2018,2,24,5,24.4941049111925,-0.581061432931619,HI
BGM-1153,2018,4,46,7,27.6239967431175,-0.216589335710054,HI
BGM-1164,2018,3,27,4,36.6794116878719,1.62942720604743,HI
BGM-1167,2018,1,4,7,28.7655631098537,-9.41197301889179,HI
BGM-1167,2018,3,27,5,33.0781549022051,10.1510117644616,HI
BGM-1196,2018,1,7,1,29.2663196367841,1.09082322035882,HI
BGM-1243,2018,2,13,5,46.5200503404228,-3.13380695417942,HI
BGM-1243,2018,3,35,2,49.5623660573801,13.1043006092866,HI
BGM-1243,2018,4,44,1,51.2787925797259,1.12295414516487,HI
BGM-1248,2018,3,34,4,24.7878417571344,-4.0981865847206,HI
BGM-1248,2018,4,48,7,25.0854668529795,-1.79486856238115,HI
BGM-1265,2018,2,17,10,31.5105062983362,-4.64563659295434,HI
BGM-1265,2018,3,26,6,35.0703822429688,5.77302179658157,HI
BGM-1267,2018,1,11,10,36.9565513780607,-5.92313873711734,HI
BGM-1267,2018,3,33,4,46.422661572751,12.4736235893705,HI
BGM-1267,2018,4,40,6,46.2300844264615,2.56112436474731,HI
BGM-1310,2018,1,4,1,28.4058300914689,-0.622496758135643,HI
BGM-1315,2018,1,9,8,39.2132574071306,-5.35272223080594,HI
BGM-1315,2018,2,16,3,47.4366020114264,24.5306604910841,HI
BGM-1315,2018,3,29,1,47.4998678328191,-3.12114442856385,HI
BGM-1315,2018,4,40,3,49.2471799263764,-4.04943981338197,HI
BGM-1336,2018,3,30,4,39.670362816038,8.51716438659832,HI
BGM-1345,2018,1,4,3,32.877947277463,3.70741857619552,HI
BGM-1345,2018,2,14,1,38.0177326563639,10.8194766459617,HI
BGM-1345,2018,3,34,6,35.9757770969545,-6.56401239107209,HI
BGM-1432,2018,1,5,2,22.7529148852228,-3.83399596630387,HI
BGM-1432,2018,2,17,7,27.7411163820757,-6.52899516995451,HI
BGM-1432,2018,3,31,4,30.2974198399285,7.76228165260877,HI
BGM-1442,2018,2,14,8,47.8862699047881,16.3994443809262,HI
BGM-1442,2018,3,34,1,50.4068946313788,-5.0580574220765,HI
BGM-1442,2018,4,42,2,51.4001655556196,-3.46077797172697,HI
BGM-1447,2018,1,12,2,25.9249420343841,12.4220759210431,HI
BGM-1447,2018,2,22,3,31.7777660398773,-9.93868558010716,HI
BGM-1447,2018,3,26,4,31.9630175818102,-3.77152822010812,HI
BGM-1455,2018,1,12,10,13.431899264224,1.3507094314282,HI
BGM-1455,2018,3,28,8,20.052741385628,-2.55274138562798,HI
BGM-1455,2018,4,45,10,20.9468207591568,-6.26792167658797,HI
BGM-1479,2018,1,11,1,28.3450008520315,-0.220000852031468,HI
BGM-1496,2018,3,36,1,46.5980249237162,15.084218066938,HI
BGM-1496,2018,4,44,8,44.7029117539871,-6.40503941356158,HI
BGM-1549,2018,1,1,6,32.9260867742477,-8.11331045014767,HI
BGM-1549,2018,2,17,2,39.0936037532491,-9.09360375324912,HI
BGM-1549,2018,3,27,3,40.9050361342681,12.8813275020955,HI
BGM-1549,2018,4,39,7,39.7966990550023,6.54476435963185,HI
BGM-1583,2018,1,8,9,25.0334194223068,-0.0334194223067534,HI
BGM-1583,2018,2,20,6,32.8613775125037,-2.30304417917039,HI
BGM-1583,2018,3,28,10,31.4178750889895,-2.20598268691301,HI
BGM-1583,2018,4,37,1,35.8549342271068,5.65449973515735,HI
BGM-1629,2018,1,1,9,21.5017077588535,-1.39861497534831,HI
BGM-1646,2018,1,6,9,38.3791786139232,2.36156212681752,HI
BGM-1646,2018,2,13,8,43.7930451865211,2.83272168464453,HI
BGM-1646,2018,3,32,6,47.4134244376926,1.95366416990234,HI
BGM-1646,2018,4,40,1,49.3451286542657,2.45343249681338,HI
BGM-1684,2018,1,1,3,25.2692885722161,8.06404476111725,HI
BGM-1684,2018,4,39,5,30.0566724494665,-9.83809321449383,HI
BGM-1700,2018,4,40,5,29.9940611689374,-1.86906116893744,HI
BGM-1721,2018,2,14,5,37.5678650755793,3.71653859414553,HI
BGM-1728,2018,1,12,5,37.2721953127947,-15.0499730905725,HI
BGM-1728,2018,3,28,2,45.6665564608825,10.3329635775144,HI
BGM-1728,2018,4,45,3,47.4196435344713,12.5803564655287,HI
BGM-1739,2018,1,7,5,14.2336943511159,-7.44119755512378,HI
BGM-1759,2018,3,34,3,24.3125648099193,2.20258670523225,HI
BGM-1759,2018,4,41,1,25.9277542668007,-8.65026735580594,HI
BGM-1764,2018,4,38,6,29.1967861495833,-3.19774618798483,HI
BGM-1770,2018,3,31,3,44.2907648336501,6.68962732321264,HI
BGM-1782,2018,1,8,8,30.1213115225055,-5.12131152250545,HI
BGM-1782,2018,2,15,3,39.3635824420464,8.58729475093607,HI
BGM-1821,2018,3,29,4,18.6351505245312,-10.0637219531027,HI
BGM-1880,2018,2,14,7,23.7527232215056,-2.82249066336614,HI
BGM-1880,2018,3,32,10,21.3899489654987,-3.4412310167808,HI
BGM-1956,2018,4,46,1,29.8699857010794,-3.98763275990294,HI
BGM-1957,2018,4,45,7,31.869879185343,1.07362270890845,HI
BGM-1962,2018,1,8,10,15.0510235245922,1.29081927895801,HI
BGM-1962,2018,2,16,10,19.9767582515705,-7.8555461303584,HI
BGM-2028,2018,1,7,7,35.4446796646095,3.92183617249461,HI
BGM-2028,2018,2,13,2,42.1844037200639,-1.37669795957747,HI
BGM-2028,2018,3,27,2,43.5169593155176,5.17465002070582,HI
BGM-2028,2018,4,43,8,41.1583957080288,-1.15839570802883,HI
BGM-2030,2018,1,12,11,36.4635668485172,-12.9341550838113,HI
BGM-2030,2018,2,17,3,45.3461657397716,17.5109771173713,HI
BGM-2030,2018,4,48,1,47.3901405677102,3.59025158915247,HI
BGM-2038,2018,1,11,2,22.8712199471338,15.6127450674435,HI
BGM-2038,2018,3,33,8,25.6596057533994,-15.4555241207463,HI
BGM-2038,2018,4,47,8,26.2235385417956,-3.83547884030315,HI
BGM-2084,2018,1,9,7,27.4432683609438,18.3723344759356,HI
BGM-2084,2018,2,14,9,30.6934069840541,-1.25444594509313,HI
BGM-2084,2018,3,28,7,33.1346806625351,-6.23332986433616,HI
BGM-2084,2018,4,37,5,32.9201023782187,-10.6978801559965,HI
BGM-2162,2018,4,45,8,27.1541350114533,-3.4699244851375,HI
BGM-2210,2018,1,11,11,26.5158132368362,-15.1959128519596,HI
BGM-2210,2018,3,30,3,36.5515517437176,15.6223612997607,HI
BGM-2210,2018,4,47,7,35.0547235338195,0.659562180466182,HI
BGM-2234,2018,1,1,8,37.1001999170728,1.46129349434743,HI
BGM-2234,2018,2,22,9,42.1848217826974,-1.00835119446206,HI
BGM-2234,2018,3,30,1,47.6498197766741,7.61406527444495,HI
BGM-2236,2018,2,18,6,22.1182178288017,-0.496596207180076,HI
BGM-2236,2018,3,32,7,23.0130218466104,-13.2569242856348,HI
BGM-2236,2018,4,48,6,24.5550158596319,8.05367979254202,HI
BRS Caipira,2018,1,8,4,36.4160846745116,11.5839153254884,HI
BRS Caipira,2018,2,18,10,37.2700837569566,-24.7724276534501,HI
BRS Caipira,2018,3,28,5,40.1267844220989,8.32847202693543,HI
BRS Caipira,2018,4,45,6,42.7511648439386,9.11324193572236,HI
BRS Dourada,2018,1,11,5,32.7370222885094,-0.543840470327609,HI
BRS Dourada,2018,2,21,9,35.6108766581017,-1.30676874884359,HI
BRS Dourada,2018,4,46,2,41.9012984514652,6.72693684265255,HI
BRS Formosa,2018,1,9,3,34.2486899224426,-4.04035658910931,HI
BRS Gema de Ovo,2018,1,5,7,19.7528572362631,10.499243604073,HI
BRS Gema de Ovo,2018,2,15,2,28.1671821043392,1.04471029773734,HI
BRS Gema de Ovo,2018,3,29,2,27.6624713209496,1.15108800108429,HI
BRS Gema de Ovo,2018,4,38,8,25.9453537644267,-17.6120204310934,HI
BRS Jari,2018,1,8,3,33.0600006192281,-4.1711117303392,HI
BRS Jari,2018,2,14,3,39.1612557483289,-0.700604929035066,HI
BRS Jari,2018,3,30,5,36.7458371955493,7.51645788641795,HI
BRS Jari,2018,4,48,5,37.3167235962589,-3.98945086898616,HI
BRS Kiriris,2018,1,10,11,20.4859720716232,-5.92286527550671,HI
BRS Kiriris,2018,2,22,2,29.5042751186212,-11.322456936803,HI
BRS Kiriris,2018,3,33,2,30.5083453187761,21.8726070621763,HI
BRS Kiriris,2018,4,42,8,27.9271438410008,-13.1420854102829,HI
BRS Mulatinha,2018,1,2,4,25.1766939532871,-1.03876291880431,HI
BRS Mulatinha,2018,2,17,5,28.6843679229261,1.83381389525567,HI
BRS Mulatinha,2018,3,25,11,28.3541899039483,-14.0715369520572,HI
BRS Mulatinha,2018,4,44,3,33.5306240483574,9.59437595164263,HI
BRS Novo Horizonte,2018,1,12,8,27.0075700008137,14.8392385098246,HI
