Clone,Ano,NR.P,PTR,PPA,AP,HI,RF,CR,DR,DCaule,Ácaro,MS,PROD.AMD,AMD,Porte,Nº.Hastes,Stand_Final,Branching_Level,Staygreen
BGM-1503,2017,0.519280977447157,0.0965262352778399,0.943808157138275,-0.0943247719138645,-1.20703857929894,0.0967385769827612,-0.414149398853911,-0.50487646305952,-0.19068340483553,0.139251014245018,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1508,2017,-2.49778016183995,-1.56753251247336,-2.24498005169436,-0.203714191316852,-9.18680099636941,0.00934324551770742,-3.49860050787727,0.11239205475962,0.142253174191822,-0.107571029764206,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1512,2017,1.58070757899562,-0.161704869712484,-1.88595295669121,-0.100381341133891,3.43829800962545,-0.0667096118660833,1.44937314618101,2.51521307577083,-0.0900915360407954,-0.269659944290538,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1523,2017,1.04988294755204,1.33319062027811,6.27776018489399,0.394677229193049,-1.74136253765786,0.0967385769827612,-0.092852408330662,0.687678441717546,0.631604489070426,-0.133356291445352,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1524,2017,1.92204741121164,1.34238189689641,0.772831886317366,0.210017831392478,7.03398045292634,-0.0667096118660833,1.25659495186703,1.32331414178851,0.26029222170731,-0.542267249980909,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1527,2017,-2.52004629570923,-1.83364185456508,-2.80751736378799,0.0563323874343004,-11.9505270681556,-0.230157800714928,-5.49064184912149,-4.78705381090588,-0.368238179956441,0.139251014245018,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1541,2017,-1.11297610542216,-1.23946616599211,-4.45705766081726,-0.207885444789367,-4.11036437655936,-0.557054178412616,-3.13446957575553,-3.38530099205126,-0.530265351169436,0.139251014245018,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1544,2017,0.263220437950465,1.20516926738036,0.5499397437897,-0.170788958316703,6.71530936395511,0.0967385769827612,1.89918893291357,4.37817013273833,-0.0975177813880565,0.411858319935389,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1546,2017,1.27632952900259,0.0807697610750402,-3.58048700919966,-0.0851889752958224,12.6992682267122,-0.186039977218883,-2.7917471287261,-2.89129821420305,-0.221773215218613,0.050243291546978,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1547,2017,-0.799153598253811,-1.11462079298616,-4.17454563748762,-0.291873442902742,4.29793538082038,-0.381423199955474,-0.242859299490716,-1.64286160715221,-0.331827705040372,0.365871934169345,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1549,2017,-1.69499981589027,0.540326481526993,0.79115911788425,0.0470499020830133,2.64210495856693,-0.186039977218883,-1.8227264205442,-2.0923563064045,-0.285266190115782,0.0117530130096061,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1562,2017,1.35782357896415,1.13010717499758,-2.2235214913889,-0.105680839201415,13.8317240793028,0.260186765831606,1.32085434997171,3.00915908418514,-0.178531366994557,0.411858319935389,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1571,2017,-1.27755268532286,-1.30034755866817,-4.06116609368621,-0.229840508211964,-2.98869398494616,-0.0667096118660833,-1.86214995697831,2.39839931789753,-0.0867159699738596,0.208057612858162,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1573,2017,0.170370659715578,0.196317238562236,-1.31557057953967,-0.241953646652017,4.77097092060548,-0.230157800714928,-0.542668195063226,1.27346036139077,-0.165029102726806,0.275554667090204,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1574,2017,-1.8286743375657,-1.58533737164406,-3.00286298752714,-0.14088464779282,-9.85803527417234,-0.230157800714928,-6.73805413332558,-1.21724905333798,-0.306802877538178,0.199139625373856,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1580,2017,-0.23776757410828,-0.312485574236494,1.88913849661637,-0.0314878662560877,-4.35958039153572,-0.0667096118660833,-1.31378097231906,-2.50558738691542,0.0874632390801139,0.139251014245018,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1582,2017,-1.46860855363427,-0.982380326587791,-2.54044046650855,-0.257852140854588,1.31356649468958,-0.393605989563772,-0.668065549470763,-0.195401128041546,-0.414820991680175,0.050243291546978,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1613,2017,0.556242759670158,-0.410088178326057,1.30583483584004,0.200175906409936,-4.7330312926028,-0.0667096118660833,-1.699337360947,1.77527801934154,-0.131273442057434,-0.133356291445352,NA,NA,NA,NA,NA,NA,NA,NA
BGM-1957,2017,-1.46240493691855,-0.85586509431359,1.62217554743986,0.18730569681738,-7.3741350982538,-0.0667096118660833,-1.50655916663304,3.90980698531764,0.0375048612894416,0.275554667090204,NA,NA,NA,NA,NA,NA,NA,NA
BGM-2130,2017,-0.80176874501708,-0.683856917599696,-3.08463275009826,-0.043601004696141,2.0496030322188,-0.0667096118660833,-1.1210027780051,0.455464780391318,-0.111020045655807,-0.405963597135723,NA,NA,NA,NA,NA,NA,NA,NA
BGM-2143,2017,-0.772154786970942,-0.266091511306029,-2.96488013936135,-0.06404192581373,6.71031344450353,-0.230157800714928,0.935297961343776,0.518437976683193,-0.468830048751175,-0.405963597135723,NA,NA,NA,NA,NA,NA,NA,NA
BGM-2236,2017,-1.64047290293988,-1.39755868600904,-2.29628451768753,-0.169274816011696,-6.23202281781494,-0.0667096118660833,-1.06609368530662,-0.555560446888882,-0.239966669412817,0.523686255480528,NA,NA,NA,NA,NA,NA,NA,NA
Branquinha,2017,-1.79639694495771,-1.22570455824041,-1.76649190620342,-0.120065191098978,-7.01238371725175,-0.0667096118660833,-4.33397268323775,4.17088336161097,-0.0502598564509352,0.0733478167159709,NA,NA,NA,NA,NA,NA,NA,NA
Branquinha_0,2017,2.36737008859719,1.88379185769815,3.01075206268985,-0.142020254521576,4.67040171019051,-0.0667096118660833,2.15622652533219,3.00076265801286,-0.0232553279154343,0.275554667090204,NA,NA,NA,NA,NA,NA,NA,NA
Canela_de_Jacu,2017,-0.666574923541389,0.334032028959084,-2.9360690862812,-0.279050133124681,11.6199677481325,0.0967385769827612,1.16286387537416,2.91209594273872,-0.124522309923557,-0.107571029764205,NA,NA,NA,NA,NA,NA,NA,NA
Chapéu,2017,0.412446749515708,0.840538421559371,1.81297408040594,-0.17688858525547,1.75536926741988,0.608030752599386,-1.86214995697831,2.73814144179885,0.209979014082137,-0.0351350633442127,NA,NA,NA,NA,NA,NA,NA,NA
Craibeirinha,2017,-0.734970343409248,-1.0381587472432,-2.45333575014413,-0.154133392961629,-2.61972043752399,-0.0667096118660833,-1.76359675905164,-0.331044202462208,-0.205535895530056,-0.269659944290538,NA,NA,NA,NA,NA,NA,NA,NA
Cramuquem,2017,-0.819247753841212,-1.18996950629842,-3.57525376310873,-0.099882183893471,-1.18473619367542,-0.186039977218883,-2.18057246564699,-2.60136338047747,-0.0947872654242725,0.523686255480528,NA,NA,NA,NA,NA,NA,NA,NA
Cria_Menino,2017,0.838354675793905,0.218201230510568,-2.70414709478965,-0.160189962181656,10.9003342974286,-0.230157800714928,0.0356663878786315,3.81009942452219,-0.266296084734929,-0.405963597135723,NA,NA,NA,NA,NA,NA,NA,NA
Cruvelinha,2017,-2.07850886108145,-1.35197519178229,-1.53984714531285,-0.278293061972178,-8.15459021289979,0.0967385769827612,-2.40619074009816,-3.67190345990419,-0.0165041957815602,0.0029473613998329,NA,NA,NA,NA,NA,NA,NA,NA
Enrica_Homem,2017,-1.54478963223487,-1.29398261311921,-1.91248773556355,-0.128392973776515,-7.21725076101067,-0.0667096118660833,-3.11304411924935,1.70410518811584,0.0813872201596266,-0.133356291445353,NA,NA,NA,NA,NA,NA,NA,NA
Eucalipto,2017,0.389531502941625,0.724837569709859,-1.6810955115058,0.11072047267282,9.813997118815,0.00934324551770742,-2.02136121131264,3.66263202895348,0.0499767173412706,0.523686255480528,NA,NA,NA,NA,NA,NA,NA,NA
Itapicuruzinha,2017,-0.0961120386972627,-0.649475865761913,-3.67623845246703,-0.230273909826926,5.58512173813191,-0.173502138346975,-1.86077954108079,-0.0817988497894263,-1.56505932862559e-05,-0.0764210414764925,NA,NA,NA,NA,NA,NA,NA,NA
Jacumuá,2017,0.51549573468938,-0.201971414897415,-3.5431075815708,-0.251795571634561,10.9419459003848,-0.230157800714927,2.02770772912288,-0.643286300742659,-0.327056273939803,0.139251014245018,NA,NA,NA,NA,NA,NA,NA,NA
Jatobá,2017,-1.7660606327835,-1.58993048963313,-4.43990067076966,-0.372308259604193,-3.35581965989548,-0.173502138346975,-4.79484448149011,-5.84802304643706,-0.461397934846049,-0.549864005410043,NA,NA,NA,NA,NA,NA,NA,NA
Joaquinzinha,2017,-0.516094247474249,-0.845579618097873,-4.06388145909144,-0.187444523671776,5.56012728176587,-0.393605989563772,-2.14915314767956,-0.231336641666744,-0.219038159797806,0.0029473613998329,NA,NA,NA,NA,NA,NA,NA,NA
Macaxeira_do_pará,2017,-1.53534920928128,-1.56592723797407,-1.67959578209043,-0.0504146450686704,-9.26538935573739,-0.393605989563772,-0.349643040802089,-3.18447846813506,0.159025239699185,-0.265385351075389,NA,NA,NA,NA,NA,NA,NA,NA
Mandioca_vermelha,2017,-0.608944025709137,-0.761982768855243,-4.84331174631551,-0.296462769632258,7.41060644432808,-0.557054178412616,-2.79174712872608,-0.815806619750548,-0.468830048751173,0.275554667090204,NA,NA,NA,NA,NA,NA,NA,NA
Manipeba,2017,-0.349098243454668,-0.351876759743493,-0.674813354074528,-0.276021848514668,-0.286959099079319,0.734289261788099,-1.82785615715631,0.400363233635945,-0.4890834451528,0.050243291546978,NA,NA,NA,NA,NA,NA,NA,NA
Mata_Fome_Branca,2017,-0.478909803912556,-0.389736065814108,-5.38831303063264,-0.304662697401233,12.9441529706639,-0.323780181809286,-0.157111806435327,-2.60857480168441,-0.423048790403812,-0.194746896381222,NA,NA,NA,NA,NA,NA,NA,NA
Mata_Fome_Preta,2017,-0.816687054709496,-0.445540245282356,-3.79645703549976,-0.235140006279487,7.01589262287294,-0.393605989563772,-1.82785615715627,2.73365135040823,-0.307477990751567,0.139251014245018,NA,NA,NA,NA,NA,NA,NA,NA
Mineira,2017,2.54549915955141,0.0661074864696574,1.3016815661035,-0.101895483438898,-1.28810400438973,0.42363495468045,-0.414149398853914,-0.42222414292644,-0.104268913521933,0.139251014245018,NA,NA,NA,NA,NA,NA,NA,NA
Preta,2017,-2.1787064634932,-1.70934078029856,-4.71779070538896,-0.209399587094373,-5.16716147321004,-0.0667096118660833,-2.34193134199352,-2.83947652142122,-0.186632725555207,-0.542267249980909,NA,NA,NA,NA,NA,NA,NA,NA
Preto,2017,-0.32683210958539,-0.956969137114886,-3.29991056477561,-0.0950818430663672,-1.97847371337336,-0.230157800714927,-3.62711930408657,0.848391286420732,0.00374920062006452,0.411858319935389,NA,NA,NA,NA,NA,NA,NA,NA
Rasgadinha,2017,0.615693337101129,0.16764920910992,0.340199622094413,0.0540611739767911,1.46735502104924,-0.230157800714928,0.292703980297275,1.4774672785446,-0.293300613270428,0.0029473613998329,NA,NA,NA,NA,NA,NA,NA,NA
Recife,2017,-0.312804445247745,-0.288632023012812,2.16233135039769,0.0283207547916775,-5.671291400975,-0.557054178412616,-1.31378097231906,-2.41703132962997,0.179953749314198,-0.269659944290538,NA,NA,NA,NA,NA,NA,NA,NA
Rosinha,2017,-2.59517936333258,-1.66986190149991,-3.79031496127173,-0.200693268840585,-5.86404012732181,-0.393605989563772,-0.508854295136414,-2.69854922842039,-0.0603865546517454,-0.265385351075389,NA,NA,NA,NA,NA,NA,NA,NA
Saracura,2017,-0.126436904761892,-0.313360933914427,-1.07537314644308,-0.0466292893061537,1.61119603534533,0.42363495468045,-2.79174712872608,-0.74496177392221,0.0847627862265644,0.139251014245018,NA,NA,NA,NA,NA,NA,NA,NA
Sem_nome,2017,-1.01708225953299,-1.53470652455086,-4.29600308992253,-0.169274816011696,-2.46462700821673,-0.230157800714927,-1.24952157421441,-3.2599538008283,-0.0907666492541822,-0.133356291445352,NA,NA,NA,NA,NA,NA,NA,NA
Vermelhinha,2017,1.15386579272157,0.623492761393686,1.03448787971941,0.0960786229407268,2.79120688133103,0.750531332378138,1.96344833101822,-1.69611942624716,0.317676844845245,0.139251014245018,NA,NA,NA,NA,NA,NA,NA,NA
9624-09,2018,2.78993464073096,-0.722423764689156,0.633021440497852,NA,-4.34759346474789,NA,-0.228924100646674,-2.84221403197903,NA,NA,-0.131676458237428,-0.225851888770076,-0.178905340680744,0.229298426598026,NA,NA,NA,NA
BGM-0004,2018,-1.0382160984143,-2.62296012082665,-1.76821289013205,-0.155762006316994,-12.6265148628802,0.555206694307821,-3.43944885379298,-4.11620352998168,-0.174532064243047,0.192572261988689,0.152401249930767,-0.7543920382374,0.119074645719714,-0.124931206343486,0.277912583657714,0.0426921172947861,-0.0613768230204886,0.0126112074988678
BGM-0030,2018,-0.4006965530784,-0.639313002350647,-0.337401593235963,-0.115210267320931,-1.85587056762962,0.0839940275896351,-0.378237220137347,-1.20545262556632,0.100361135566221,0.192572261988689,0.368276162517891,-0.20363607690108,0.322673280411656,0.351076392735692,0.208861415415809,-0.0334648186048272,-0.0613768230204886,-0.0102710446003941
BGM-0036,2018,-0.582688899324554,-1.56504693127603,0.674917561707831,-0.000659108347395971,-9.98760935289349,0.0563555952823117,-0.651881737270349,-0.585425571622038,0.118120976551858,0.371817170207092,0.409135228778791,-0.446724563982621,0.358500098374543,-0.0465052705119871,-0.115256757987388,-0.0509369842748561,0.373251002565201,-0.0125285785787296
BGM-0046,2018,0.0815588898525315,1.43121005546421,2.92850342330107,0.0160305163567837,0.633130976384789,0.478639434482867,0.456292466706142,0.131560410195848,0.0817818988804041,0.152678643830523,0.592284254401828,0.46555197626043,0.546744440267363,0.108070630831753,0.0659697709647871,0.0694427743620237,0.178103360364475,0.0111789157854237
BGM-0048,2018,-0.163014533128099,-0.618715108488839,-2.21267340656778,-0.0558856451669518,8.67410007205439,-0.339432605782641,-0.700945117987949,-1.75010854084366,-0.191271973712479,0.0845861980847489,1.20034095136086,-0.143328296660146,1.19536350040717,-0.124931206343486,0.116239421671557,-0.0246508905403626,-0.133222485067758,0.00185209152367161
BGM-0056,2018,0.5243568335313,-2.00017895508505,-1.20408059233937,-0.0593772183040259,-11.1529293402316,-0.246439438327454,-1.35634746046187,-1.67826905232469,0.153318188468506,-0.249076326008328,-2.3586856091316,-0.593846165074502,-2.40299449039867,-0.178368360172905,-0.223661324736352,-0.0516761490352038,-0.288185996390421,-0.0122975425385639
BGM-0066,2018,-0.88290158015707,-1.39374135155214,-0.689265008814147,0.0747609029610871,-8.67891877916696,-0.01987069808413,-1.16269951322887,-3.38922029207768,-0.073331332816329,-0.393213461460924,-2.60251212649923,-0.377333229926972,-2.5768470024857,-0.00843028775586616,-0.217286881642573,0.0756130731037724,0.280586318203366,0.00384046064127545
BGM-0106,2018,-0.135427247774603,0.102971607956661,-0.733034741857708,0.00436212518407385,2.46715423260021,-0.356173850675042,-0.484453917913911,0.288228619188078,-0.078397479229619,-0.410158932289566,1.31954703269803,0.0602434856337557,1.26920000923735,-0.00843028775586616,0.249235229792875,0.0179861282116453,0.10398536519536,0.00527275235471958
BGM-0124,2018,-0.814485558161554,-0.336116317997573,-0.195568866342162,0.0170793743918077,0.0297085713136954,0.399875955214093,-0.180994541042769,1.79969566610786,-0.0103545814348768,0.200081493791641,0.204197184866605,-0.0546292536010144,0.205988869471491,-0.0300640368134199,-0.189676636727926,0.0828412569404304,0.015765652154558,0.0128667696126253
BGM-0130,2018,0.540156185153596,1.20306964663593,-0.174495198584182,0.0972569401248599,9.12484735198704,0.428958987555383,-0.0379080203910586,3.33095020702853,0.0617094316513601,-0.491001867543622,0.547647557346652,0.274030929366781,0.494649478600211,-0.241432124931105,-0.0704748837455765,0.0737465658373721,-0.158774981545706,0.00688642936271928
BGM-0134,2018,1.55971931538261,0.832787914706234,1.54869522830516,0.115318189872421,2.3555536023288,0.55988071468401,0.279310207076709,4.39943899996377,0.0113805130331336,-0.410158932289566,1.911943577006,0.244940278236466,1.85035261713914,-0.00843028775586616,0.0795156972978627,0.059203591901635,0.10398536519536,0.0325559183242837
BGM-0163,2018,1.47165700601324,0.0387311207362544,2.38033174709364,-0.0834755960545802,-3.64504120067331,NA,-0.657837276167005,0.25441214725144,NA,0.0845861980847489,0.532532354207667,0.0104554231435221,0.520215206142274,-0.241432124931105,0.00239798138910155,-0.0246508905403626,-0.133222485067758,0.00185209152367161
BGM-0164,2018,2.49366519842936,4.58104900062496,4.06152347582262,0.0685255195365289,9.30629272313474,0.982164553884565,2.30954142523841,4.21928856785101,0.193014116743698,-0.362559670572711,0.998892634912901,1.17730910519339,0.990768081889608,-0.124931206343486,-0.0700323543676127,0.0111002129613177,0.12749795003087,0.0386994211897824
BGM-0168,2018,-0.284110084046114,0.030636903225976,3.57934514176215,-0.0580059750239511,-1.46644059601204,0.461898288248042,0.628622771203302,0.957385115604276,0.113163553759012,-0.499994154420338,-3.58691806238579,-0.136396900216591,-3.60400139662003,-0.0300640368134199,-0.0476167400685847,0.0678205235292824,-0.0907428385821941,0.0671471141806682
BGM-0170,2018,1.06848025719479,2.44647089160441,0.125572986785235,0.0512904022040771,13.9780982873956,0.398135805401759,1.39738816073211,2.7186732874575,-0.0133586767781348,-0.344278161725596,-0.226669908033131,0.607295284355575,-0.258431778668742,0.108070630831753,0.265091268519998,0.0426921172947861,0.0725708288591998,0.015600410938487
BGM-0216,2018,0.0252673464739311,1.33459371781735,2.41220569407274,0.0803709713640883,-0.0280010643368789,-0.0601000571875402,0.138324328202143,0.395934106303454,0.0962786650402192,0.404782167462245,-0.966281765521669,0.245359458357509,-1.00974451285273,-0.00843028775586616,0.452738854451709,-0.012090313100491,0.330472458472773,-0.0122975425385639
BGM-0235,2018,-0.751270389797278,-1.2515810139345,-1.77276588543993,0.161018637134599,-4.01991705300273,-0.230147750222488,0.501119059472344,-4.18836855796017,-0.054160809360874,0.192572261988689,-2.2590343686157,-0.34690416420371,-2.28274007313686,-0.161927126474338,-0.184747556313512,-0.0715432865546337,-0.0613768230204884,-0.0102710446003941
BGM-0236,2018,0.40089977313466,0.805263772634927,0.581731556135205,0.0683018184135876,7.60041916605105,0.213536574074179,2.19746646388664,2.83064766949841,-0.00551380388421201,-0.235824168522074,1.95545120230162,0.182171978650016,1.90311305459754,-0.00843028775586616,-0.189676636727926,0.0828412569404304,0.0157656521545581,0.0128667696126253
BGM-0247,2018,0.704897872048328,1.6970447124291,2.30633253148829,0.0207569975574506,2.48542342610102,0.366167387237347,0.676855994436195,0.243672199470987,0.0524677410529467,-0.259292667237777,0.6238840471871,0.440230779011338,0.577006407307659,-0.357933043518724,0.427626391648248,0.054089589727211,0.127275308863521,0.0376887906831479
BGM-0254,2018,0.416696743353426,-1.65337833644965,-1.50583027481798,-0.0259964415295948,-5.48675100236152,0.0839940275896351,-0.191763041730844,-0.188228367639609,-0.163165046771697,-0.344278161725596,0.856909436264079,-0.35825119860532,0.801963502710233,-0.161927126474338,0.040171856103243,-0.0334648186048272,-0.195324474900177,-0.0102710446003941
BGM-0298,2018,-0.699327817859403,-0.724409394023291,1.28879824515825,-0.0522358020564587,-7.67807556719691,-0.544289528034612,1.14284871518337,-2.83057982647717,0.142304933659184,0.371522403226785,-2.77716898324261,-0.260179551603153,-2.80708502276603,0.761114501152088,-0.0722878501051348,-0.0334648186048272,-0.0613768230204886,0.015600410938487
BGM-0318,2018,-0.539972650479491,-1.31720018567446,-2.73430668376125,-0.198699141724589,-2.75434599829451,-0.0601000571875402,-0.996837121460674,-2.75989894472624,-0.152443318501782,0.186829336305388,-0.808212243531652,-0.391404429482318,-0.873808881360829,-0.241432124931105,0.040171856103243,-0.10962175450444,-0.288185996390421,-0.0620139556781565
BGM-0319,2018,-0.708451936391179,-1.10381673692154,-0.0174799150902917,0.147365852754862,-6.19645113662194,0.428958987555383,0.517057023438725,-2.45613464804738,-0.0212836581630083,-0.273049036386764,1.6780682628082,-0.31111153748157,1.63472759205823,-0.00843028775586616,-0.138114901664384,0.0341607299026593,-0.158774981545706,0.00688642936271928
BGM-0323,2018,-0.181815461359889,4.49128983905986,3.20612986596164,0.171860237848923,10.75219329608,0.399875955214093,0.952088669889506,2.55788323214157,0.366059615094947,-0.453776999678931,2.34572122623338,0.89242907786326,2.33683278482509,-0.0300640368134199,-0.257316654646731,0.122427092875143,0.170430265870356,0.0394253338657579
BGM-0360,2018,0.275507860818521,1.12634343228079,2.03028605244143,0.0276612281387474,1.7661181428927,0.615298368695295,0.219091023359083,3.24944172391569,0.215681151335081,0.162856625926951,0.667778188217725,0.112440909744263,0.629475997119657,0.229298426598026,-0.0704748837455765,0.0599732231586534,-0.00411036782990737,0.0334449936158519
BGM-0396,2018,0.579395392976896,5.5175400957464,4.5017190205943,0.209680723929873,10.2594437358001,0.80163774983521,2.7005580868311,5.35860242280915,0.333260899651643,-0.165328020487501,3.79625226987305,1.8555782173318,3.74234787362781,-0.00843028775586616,-0.2409774094177,0.0807705852445926,-0.195324474900177,-0.0102710446003941
BGM-0399,2018,-0.691381923425232,-1.18290455128542,-1.21482883185439,-0.0360151064580333,-7.17965798195336,-0.0730768613164266,-1.28559848606283,-0.320212343248949,0.117734306373956,0.192572261988689,-1.08756595027323,-0.326752029214142,-1.08254915396555,0.386644616754759,-0.297207262521888,-0.10962175450444,0.206518480738888,-0.0102710446003941
BGM-0411,2018,-0.663233335947987,-0.974533830742647,-0.363532977643371,-0.0748732474842727,-9.22056673725714,-0.437415130876185,0.051097893564492,-0.682150583467854,-0.109508846838502,-0.404711855975948,-0.192845911567528,-0.245733554979287,-0.183896207865222,-0.00843028775586616,-0.103749761530228,-0.0129921530179558,-0.187821493191343,-0.0161042501841404
BGM-0420,2018,-0.283556671333624,0.215871719252193,0.796020033513056,-0.0124292074903042,1.16028586364168,0.213536574074179,0.459101765009833,0.336995845454834,-0.0298343368797105,-0.0178713373652164,-1.0823265604387,-0.0175873332154997,-1.07734276390039,0.224571549419373,-0.122036618809119,0.00366958507100478,0.0157656521545581,-0.0136917946405073
BGM-0428,2018,NA,-0.873654443259538,-1.88507830760716,-0.0638313438711369,-6.65076107279131,-0.432778819467367,NA,NA,-0.158066285543382,0.186829336305388,-2.43018741633866,-0.222117284173155,-2.40414163900433,-0.124931206343486,0.249818800695289,-0.012090313100491,-0.133521382674623,-0.0388561067916965
BGM-0441,2018,0.0541885399087121,-1.20613194070776,-0.0851062767410306,-0.0316399307505514,-7.92994804115952,-0.339432605782641,-0.246291300544237,-4.09407257122055,-0.0802905135120201,0.47096276064842,-1.92951994227011,-0.335756769483887,-1.90809359177106,-0.161927126474338,0.230080861954008,0.0183384862255306,-0.133222485067758,0.00185209152367161
BGM-0474,2018,-0.766856723228507,-1.99552795999852,-1.07355589172991,-0.128233166710144,-6.60450289433065,0.80163774983521,-1.91930007779939,-1.24531849263353,-0.019184043803685,0.162856625926951,-1.06612393162559,-0.374832929938215,-1.05799695059663,0.0769787660801327,-0.138114901664384,0.0341607299026593,0.150554245885891,0.00688642936271928
BGM-0484,2018,-0.807616584641086,-1.55824518232411,-1.76617031637675,0.0348958766602535,-10.3201662613554,-0.531820950485475,-0.487034706442443,-1.80046790240025,-0.0714766883396278,-0.0178713373652164,-5.72777860679857,-0.419090701655221,-5.73418512398602,-0.124931206343486,0.0132434170284917,-0.0755020867984209,-0.13889896156124,-0.0402503588936399
BGM-0549,2018,-0.719364658235334,-0.36159532100039,-0.052635180050855,0.103198364895532,-2.5407976801101,-0.246439438327454,1.9711407535714,3.43604746535,-0.0200166414178627,-0.249076326008328,2.45337640347609,-0.0209360893334626,2.39737478995551,-0.0465052705119871,-0.0207412709799343,0.0274955228342219,0.175807844756974,0.0142610217145687
BGM-0592,2018,-0.0782521349783271,1.22627418932417,-0.340393561581141,0.0159865353133877,6.39242242205559,0.398135805401759,-0.375468958677866,2.29129785906654,-0.0879640359896422,-0.165328020487501,0.996348768739957,0.351593211129616,0.956407943129096,-0.00843028775586616,0.152631562311619,-0.0334648186048272,-0.195324474900177,-0.0361425001392753
BGM-0613,2018,0.32733309650439,-0.307581604558375,-1.92529037872366,-0.150503794545701,3.23534695822722,-0.130059155864358,0.282405745235358,-0.694526588714427,-0.256965369997067,-0.491001867543622,-3.522998645552,-0.190581279897587,-3.4915359298742,-0.00843028775586616,0.403005241686065,-0.0450109419667664,0.150554245885891,-0.0196721348904133
BGM-0646,2018,-0.489251775121768,-1.40518677979696,-0.519391319970904,-0.047465009233392,-6.56022896464343,0.398135805401759,-0.36278410620784,-2.98388108956369,0.0250608495224036,0.192572261988689,-1.37187291606571,-0.454629133566565,-1.39890760669903,0.690428704472937,-0.128517703209324,-0.0334648186048272,0.206518480738888,0.015600410938487
BGM-0658,2018,-0.292727745961422,-0.233525258172437,0.295066509984934,0.0801978790681175,-0.950867556909666,-0.208401489536422,0.775856321296315,-1.98371962412484,0.113592998501065,0.152678643830523,0.412240527232951,-0.0426965438174669,0.418917535186841,-0.124931206343486,-0.103749761530228,0.0282253106720339,0.178103360364475,-0.0161042501841404
BGM-0694,2018,-0.734392306772774,-1.14915739817185,0.0525949762789438,0.0145552974664684,-7.56445526448763,-0.0730768613164266,0.596528434544455,-4.06299224008338,0.0959433864179657,-0.523228302963691,4.300547647398,-0.277822699436114,4.22391230528207,-0.124931206343486,-0.128517703209323,0.0807705852445926,-0.0613768230204886,0.015600410938487
BGM-0699,2018,-0.379047169099434,-0.678520553300332,-1.02870541170408,0.00431061131514718,5.01453496326913,-0.0423927959762449,-0.0474373378868055,2.2439986509825,0.0252181341805753,0.0845861980847489,0.712122862277224,-0.177411930499377,0.707295042180807,-0.293790216135256,0.00239798138910155,0.0183384862255306,0.090711435200282,0.00185209152367161
BGM-0700,2018,-0.478268181364247,-0.592582853092662,0.222096487312274,-0.108054078086333,-0.599019160152997,0.241064916495697,1.38284128249295,-1.18933130161307,0.204252696996483,0.0136221207505945,2.21282796063303,-0.112915859980537,2.17099630720826,0.356182568256049,-0.0722878501051348,0.0807705852445926,-0.0613768230204886,0.0414718664773681
BGM-0702,2018,-0.306517810245822,-0.226305672208618,-1.34075167351231,0.163881112828438,2.50288245616115,-0.230147750222488,-0.193677630928037,-1.02052822107305,0.000341309344538588,-0.344278161725596,2.31951770482327,-0.0143343981324644,2.25685022273387,0.108070630831753,-0.184747556313511,0.0807705852445926,-0.0613768230204886,0.015600410938487
BGM-0714,2018,0.40537680669826,2.62607684924162,0.779253027416459,0.201093296848354,7.78288956399459,-0.0730768613164266,-0.072647643316884,2.37350949516532,0.100361135566219,-0.165328020487501,-2.05555963036802,0.490338681964136,0.00157890151179623,-0.00843028775586616,0.0401718561032447,0.0807705852445926,0.0725708288591998,-0.0102710446003941
BGM-0780,2018,-0.243949779789464,0.500950888814906,-1.79592845105797,-0.149393568678973,7.39716238575947,-0.531820950485475,0.99386086297443,1.25366326690193,-0.245161453952549,0.853939987262214,0.136631160798879,0.105329954069785,0.14074321647414,-0.124931206343486,0.0808834349472992,-0.115087922733134,-0.13889896156124,-0.0136917946405073
BGM-0781,2018,1.22735081932547,1.27263426488352,2.69022250591029,0.0610638643670307,2.50167292383086,0.586215336354006,0.360896233813729,4.71241919577736,0.142683976311367,-0.453776999678931,-0.179648923027834,0.249444207104554,-0.175942935934258,-0.00843028775586616,0.0132434170284919,0.00366958507100478,-0.13889896156124,0.0128667696126253
