probIn scale
0.382365 0.0005418927
0.3693446 0.0005609884
0.3785788 0.0005585328
0.3734015 0.0005647854
0.3904845 0.000571702
0.3876227 0.000573276
0.3862267 0.0005764694
0.3811817 0.0005806926
0.3933989 0.0005779153
0.3996328 0.0005825187
0.3917687 0.0005761042
0.4085996 0.0005661847
0.3881472 0.0005573126
0.3995263 0.000561437
0.3916744 0.0005646242
0.395895 0.000552679
0.372488 0.0005538725
0.3934865 0.000555879
0.3931522 0.0005534427
0.3752957 0.0005546631
0.3837007 0.0005471398
0.3875704 0.0005329506
0.3980901 0.0005269591
0.4067484 0.0005289847
0.4193567 0.0005239624
0.4295524 0.0005220672
0.4252928 0.0005255481
0.4151034 0.0005281303
0.420331 0.0005359196
0.416814 0.000532831
0.4122281 0.0005397308
0.4232252 0.0005299415
0.4152636 0.0005278082
0.4154097 0.0005281248
0.4184631 0.0005189503
0.4199426 0.0005210147
0.4374808 0.0005187328
0.4520631 0.0005152241
0.4594386 0.0005249534
0.478057 0.0005234016
0.4640259 0.0005339391
0.4689297 0.0005401419
0.4670715 0.0005339691
0.4632936 0.0005347135
0.480051 0.0005353396
0.4746065 0.0005292042
0.4883215 0.0005202192
0.4887543 0.0005300462
0.4748049 0.0005288013
0.449393 0.0005261524
0.4677761 0.0005169894
0.4491097 0.0005286788
0.443517 0.0005281864
0.4394602 0.0005298835
0.424174 0.0005359171
0.427142 0.0005316767
0.4122746 0.0005281367
0.416049 0.0005304883
0.4175656 0.0005553155
0.4211961 0.0005426352
0.4119263 0.0005478643
0.4148032 0.0005363788
0.4138181 0.0005292844
0.3875796 0.00052751
0.4065553 0.0005307314
0.4211874 0.0005438943
0.4201321 0.0005315926
0.4375246 0.0005287957
0.4410472 0.0005196043
0.4247768 0.0005102897
0.4284299 0.0005109832
0.4317845 0.0005137987
0.4328395 0.0005099623
0.4472807 0.0005106703
0.4401435 0.0005149856
0.437765 0.0005168657
0.4359282 0.0005166195
0.4235244 0.0005190667
0.414035 0.0005077655
0.4181616 0.0005033744
0.4364423 0.000512762
0.454219 0.0005270329
0.4520526 0.0005291606
0.4547058 0.0005339291
0.4644514 0.0005272341
0.4747712 0.0005227528
0.4708092 0.0005198633
0.4659644 0.000525976
0.4764254 0.000516002
0.4675145 0.0005260817
0.4470814 0.0005283118
0.4423682 0.0005158033
0.4215886 0.0005214507
0.4171792 0.0005159251
0.4121899 0.0005219434
0.4099632 0.0005230831
0.4176777 0.0005291818
0.4111974 0.0005251899
0.4191514 0.0005279658
0.4342857 0.0005139853
0.439408 0.0005166345
0.4355365 0.0005052323
0.4385393 0.000509379
0.439312 0.0005089036
0.4408667 0.0005100441
0.4498474 0.0005055955
0.4669077 0.0004969039
0.4568532 0.0004935792
0.4568107 0.0004870812
0.4567173 0.0004960914
0.4623613 0.0004897199
0.4700613 0.0004982097
0.4732633 0.0005022281
0.4538197 0.0005076116
0.4511503 0.0005089307
0.4366763 0.0005048015
0.4404902 0.0005058164
0.4193593 0.0005034677
0.4210633 0.0005166345
0.4205106 0.0005308091
0.4233328 0.0005234352
0.4359329 0.0005346823
0.4303551 0.0005320996
0.441803 0.000540435
0.4457886 0.0005450292
0.4430771 0.0005463064
0.4653381 0.000550545
0.4769243 0.0005370313
0.4770266 0.0005427967
0.4547766 0.0005470568
0.4603998 0.0005476583
0.4464117 0.0005529545
0.4503252 0.0005545274
0.4323526 0.0005633365
0.4101691 0.0005699601
0.401807 0.0005708571
0.3994532 0.0005811829
0.4012351 0.0005757772
0.3981902 0.0005765283
0.3787321 0.0005803993
0.3701355 0.0005755295
0.3789375 0.000580297
0.3920378 0.0005900793
0.4014708 0.0005827758
0.4049423 0.0005817974
0.4121675 0.0005917797
0.4075079 0.0005849387
0.41448 0.0005809275
0.4215437 0.0005765321
0.4276529 0.0005858202
0.4280226 0.0005862213
0.426168 0.0005766677
0.4374757 0.0005708499
0.4288632 0.0005698368
0.4080345 0.0005692981
0.404613 0.0005667066
0.3983075 0.0005601639
0.3966782 0.0005634562
0.4002089 0.0005625013
0.4030882 0.0005639953
0.4071553 0.0005743682
0.4103998 0.0005767833
0.4043057 0.0005808087
0.4125807 0.0005884549
0.4177052 0.0005913864
0.4082226 0.0006017817
0.3929988 0.000616092
0.3905005 0.0006059212
0.3853791 0.0006105429
0.4153924 0.0006109058
0.4086375 0.0006164285
0.4132367 0.0006063549
0.4236419 0.0006040164
0.4096973 0.0006014523
0.4046762 0.0006137573
0.4023644 0.0006009766
0.3960501 0.0006135388
0.4103816 0.0006112911
0.4060369 0.0006128361
0.4018656 0.0006169779
0.3988451 0.0006129774
0.3923047 0.0006147657
0.3916064 0.0006236037
0.3873425 0.0006186691
0.3959003 0.0006241693
0.3923428 0.0006218384
0.4101436 0.0006199926
0.4160623 0.0006056893
0.4200228 0.0006026147
0.4342331 0.0005938428
0.4444333 0.0005959712
0.4290831 0.0006020169
0.4266804 0.0006006535
0.4156008 0.0006014641
0.4099277 0.0006022001
0.4199847 0.0006079291
0.4238472 0.0006188459
0.4236171 0.0006201726
0.4173349 0.0006189567
0.4132748 0.0006199418
0.4040441 0.0006128393
0.4044151 0.0006074553
0.4093666 0.0006046059
0.3875541 0.000599836
0.3903359 0.0006099351
0.3884764 0.0006163685
0.3738406 0.000626022
0.3724313 0.0006254782
0.3820252 0.0006080899
0.3589794 0.0006155561
0.3551724 0.0006272738
0.3630856 0.0006387969
0.3614898 0.0006323059
0.3716012 0.0006223001
0.3672659 0.000620336
0.3622085 0.0006142162
0.3573395 0.0006188169
0.3395349 0.0006173339
0.3305979 0.0006256637
0.3307798 0.0006255037
0.3277684 0.000620688
0.3274222 0.0006130658
0.3183785 0.0006125911
0.3156263 0.0006183362
0.3197092 0.000617758
0.3168457 0.0006104202
0.3142555 0.0006064996
0.3190664 0.0005940648
0.328006 0.000589123
0.325915 0.0005945694
0.3256803 0.000596053
0.3123084 0.000596392
0.3123464 0.0005974905
0.3264538 0.0005941195
0.3257395 0.0006064571
0.3299322 0.0006087234
0.3311713 0.0006135933
0.3323876 0.0006278638
0.3279889 0.0006190385
0.3412066 0.0006233507
0.3373146 0.0006208815
0.3433838 0.0006120356
0.3636585 0.0005980728
0.3494425 0.0006064487
0.3512728 0.0005894153
0.3644616 0.0005892946
0.3660234 0.0005841273
0.3724725 0.0005733138
0.3579519 0.0005563746
0.3662684 0.0005693019
0.3570629 0.0005764504
0.3575995 0.0005953859
0.3461893 0.0006091458
0.3409413 0.0006198342
0.331685 0.0006199236
0.334498 0.0006119057
0.3456011 0.0006300643
0.3460878 0.0006149474
0.3399632 0.0006042041
0.3514862 0.0006157134
0.359709 0.0006180597
0.3604632 0.0006177125
0.3584421 0.0006339097
0.3626133 0.0006354869
0.3747213 0.0006378628
0.3678864 0.0006308596
0.3744739 0.0006312712
0.3887984 0.0006218642
0.3759567 0.0006275101
0.3546181 0.0006223845
0.3448317 0.0006320714
0.3535944 0.0006329682
0.3459243 0.0006202475
0.3586807 0.0006246375
0.3593859 0.0006313352
0.3584358 0.0006206041
0.3679681 0.0006182912
0.3690205 0.000623382
0.3850344 0.0006315051
0.3706648 0.0006405766
0.3851547 0.0006323705
0.3717419 0.0006212003
0.3791636 0.000636726
0.3818685 0.0006410944
0.376573 0.0006423248
0.3772291 0.0006472938
0.3830688 0.0006536355
0.3792979 0.0006586344
0.3763506 0.0006644798
0.3636374 0.0006688303
0.3623949 0.0006664739
0.3639342 0.0006705454
0.3601707 0.0006711732
0.3597944 0.0006644663
0.3503985 0.0006746961
0.3446549 0.0006803027
0.3407593 0.0006730435
0.344188 0.0006804765
0.338038 0.0006831871
0.3277531 0.0006830535
0.334932 0.0006800315
0.3294406 0.0006776452
0.3280797 0.0006764443
0.3350275 0.0006718802
0.3252371 0.0006844066
0.3313243 0.0006910724
0.3339311 0.0006879315
0.3227267 0.0007025655
0.3218553 0.0007049635
0.3056091 0.0007195877
0.3022565 0.0007036698
0.2964535 0.0007023036
0.2933612 0.0007098581
0.2846809 0.0006984179
0.2848605 0.0006870863
0.2807133 0.0007064489
0.2684841 0.0007012665
0.2843324 0.0006973974
0.2849793 0.0007000476
0.288814 0.0007084444
0.2968773 0.0007026063
0.3036318 0.0006996354
0.2992164 0.0006816961
0.3038029 0.0006731631
0.3095326 0.000680715
0.3149477 0.0006831304
0.3211508 0.0006762997
0.3260759 0.000675336
0.3256155 0.0006918018
0.2844702 0.0006930973
0.2974091 0.00068122
0.3023458 0.0006675787
0.2880717 0.0006717849
0.2873693 0.0006782734
0.3022213 0.0006842953
0.3108292 0.0006654504
0.2918486 0.0006697437
0.2942249 0.0006696845
0.2914852 0.0006896001
0.2829164 0.0006762962
0.2910226 0.0006768037
0.2874902 0.0006621363
0.2990072 0.0006633297
0.3003208 0.0006674511
0.3322615 0.0006677422
0.3350659 0.0006583101
0.3400583 0.0006561087
0.3216193 0.0006558141
0.3251971 0.0006492521
0.3154185 0.0006405875
0.3117084 0.0006403994
0.3033251 0.0006492666
0.290922 0.0006565721
0.2892088 0.0006564261
0.278822 0.0006669854
0.2844382 0.000661973
0.2917975 0.0006749533
0.2992594 0.0006824832
0.3053778 0.0006826848
0.3156634 0.0006909135
0.3209368 0.0006849728
0.3171207 0.0006723481
0.3274948 0.0006760035
0.3255745 0.0006712122
0.330471 0.0006743665
0.3458063 0.00068455
0.3412873 0.000687043
0.3554416 0.0006762264
0.3591885 0.0006625569
0.3549753 0.0006704835
0.352848 0.0006716901
0.3611355 0.0006898624
0.3699449 0.0006752113
0.3776556 0.0006944928
0.3748738 0.0006984799
0.3828107 0.0006863798
0.3857179 0.0006964295
0.3858475 0.0007053932
0.3844796 0.0007021109
0.3736134 0.0007095604
0.3705391 0.0007179129
0.3719389 0.0007205122
0.3758098 0.0007253773
0.3749957 0.0007192165
0.3727255 0.0007168559
0.3851033 0.0007159659
0.3701474 0.000724763
0.3645592 0.0007159636
0.3839451 0.0007113391
0.3981611 0.0006951289
0.4070224 0.0006876999
0.4090028 0.0006883708
0.3969559 0.0006950029
0.3914882 0.0006994049
0.3914671 0.0006945139
0.3848997 0.0006803657
0.3726154 0.0006825738
0.4000507 0.0006782336
0.3928015 0.0006821356
0.3868325 0.000675064
0.3932519 0.0006632622
0.4003041 0.0006570525
0.3956341 0.0006463677
0.4038148 0.0006558547
0.4083248 0.0006515362
0.4045179 0.0006498565
0.3833168 0.0006436051
0.3771218 0.0006463347
0.3731276 0.0006539169
0.3905161 0.0006513598
0.3823155 0.0006669572
0.3893827 0.0006702656
0.3838186 0.0006787153
0.3791567 0.0006813616
0.3822595 0.0006993051
0.3829714 0.0007031643
0.3666925 0.0006858595
0.3676048 0.0006832708
0.3762066 0.0006872714
0.3850474 0.000679076
0.3731459 0.0006855966
0.3927751 0.0006881223
0.3869426 0.0006939268
0.3807885 0.0006983751
0.3740732 0.0006955048
0.3717636 0.0006928227
0.3532655 0.000701072
0.3537398 0.0007158499
0.3632312 0.0007245882
0.3613822 0.0007324301
0.3535609 0.0007427545
0.3468477 0.0007518025
0.352446 0.0007597063
0.3654074 0.0007711846
0.3732888 0.0007789367
0.3758969 0.0007866648
0.363383 0.0007714751
0.3646733 0.0007799113
0.351117 0.00077263
0.345647 0.0007571628
0.3609199 0.0007500841
0.3720303 0.0007500885
0.374748 0.0007411052
0.3780488 0.0007331068
0.375311 0.0007375794
0.3949344 0.0007390317
0.4015774 0.0007354576
0.3936244 0.0007183105
0.3854062 0.0007230092
0.3854256 0.0007126393
0.3849697 0.0007168322
0.3781938 0.0007158623
0.3954598 0.0007256546
0.3893614 0.0007326361
0.3781183 0.0007093193
0.3712648 0.0007036377
0.3688361 0.0006967928
0.3607195 0.0007119263
0.3640109 0.0006971974
0.3706641 0.0006876477
0.3690089 0.0006921023
0.3590806 0.0006947729
0.3654411 0.0006897807
0.3750311 0.0007017386
0.3607042 0.0006944524
0.358727 0.0006945168
0.3536575 0.0007006262
0.3547745 0.0007015944
0.3599072 0.0007008447
0.3673013 0.0006976657
0.360903 0.0007013318
0.3572849 0.0007043687
0.3677213 0.0006979883
0.3733244 0.0006942514
0.3937307 0.0006882713
0.3851218 0.0006924126
0.3797138 0.0006877312
0.3859173 0.000688038
0.38564 0.0006785078
0.3885134 0.0006777289
0.3687826 0.0006937254
0.3688532 0.0007029126
0.3612172 0.0007081793
0.3526539 0.0007076378
0.3543362 0.0007137394
0.3394898 0.000710405
0.3406285 0.0007149087
0.3410505 0.0007184333
0.3380233 0.0007295193
0.3511783 0.0007284108
0.3415808 0.0007160505
0.3552989 0.0007116632
0.3462601 0.0007172384
0.3610523 0.0007177707
0.3402719 0.0007149184
0.3374589 0.0007119565
0.3485116 0.0007136366
0.3537201 0.0007206744
0.3513714 0.000729779
0.3657626 0.0007232397
0.360854 0.0007151184
0.3603729 0.0007008834
0.3552008 0.0006986706
0.3763735 0.000699116
0.3728875 0.0007025352
0.3607014 0.0007054916
0.3517937 0.0007090841
0.3633896 0.0007216256
0.356087 0.0007305665
0.3640818 0.0007297561
0.3639232 0.0007333618
0.3502816 0.0007172341
0.3477608 0.0007216928
0.3582995 0.0007385864
0.3379386 0.0007423431
0.3395069 0.000730737
0.3411571 0.0007333003
0.347531 0.0007267606
0.3389464 0.000722529
0.3378133 0.0007391053
0.3408453 0.0007561382
0.3678968 0.0007613601
0.3515167 0.0007690239
0.3472718 0.0007710643
0.3436559 0.0007837773
0.3397993 0.0007988763
0.3440496 0.0007845157
0.3527923 0.0007880426
0.3560262 0.0007948716
0.3584179 0.0007957469
0.3439905 0.0008042755
0.3485784 0.0008123745
0.3501459 0.0008224516
0.3322881 0.0008271894
0.3404424 0.0008239004
0.3180523 0.0008232152
0.3343075 0.0008131548
0.3477466 0.0008080731
0.3457426 0.0008130852
0.3475299 0.0007962554
0.3321479 0.0007928974
0.3195209 0.0007924533
0.3129913 0.00078861
0.3035611 0.0007841711
0.3040669 0.0007974848
0.3078198 0.0007907324
0.3048943 0.0008064242
0.3181401 0.0008023103
0.3252345 0.0007994568
0.3260694 0.0008001006
0.3218699 0.0007985894
0.3279043 0.000806288
0.3409368 0.0008025607
0.3414727 0.0008062943
0.3433531 0.0007955434
0.3385379 0.0008184748
0.3233855 0.0008126378
0.3266405 0.0008095672
0.3345139 0.0008058344
0.3491411 0.000798737
0.3318248 0.0008055655
0.3387799 0.0008010822
0.3388426 0.0007910067
0.3260623 0.0007770972
0.3309575 0.0007706269
0.3265513 0.0007891268
0.3273684 0.0008089324
0.3282843 0.0008129091
0.3321937 0.0008090653
0.3274633 0.000809747
0.3327304 0.0008193762
0.3375256 0.0008004651
0.3341455 0.0008006799
0.3316622 0.0007959126
0.3199549 0.0007884885
0.325461 0.0007784786
0.3125671 0.0007654768
0.3180906 0.0007699228
0.3024335 0.0007765902
0.2956274 0.0007691321
0.2880409 0.0007607643
0.3001904 0.0007629104
0.2974643 0.0007820287
0.2889557 0.000771601
0.2908469 0.0007818167
0.2976986 0.0007840679
0.3005186 0.0007917335
0.3007222 0.0008042284
0.2954123 0.0008105616
0.3067681 0.0008052297
0.2892361 0.0007880701
0.2958001 0.0007941922
0.2866329 0.0007884556
0.2967277 0.0008077344
0.2967975 0.0008088839
0.2828452 0.0008132134
0.2676565 0.0008097221
0.2728872 0.0008159195
0.2731471 0.000816406
0.2826542 0.0008281949
0.2772706 0.0008421335
0.2700707 0.0008466372
0.2744968 0.0008485213
0.2694022 0.0008454303
0.2587518 0.0008740686
0.2653817 0.0008549806
0.2547604 0.0008546163
0.2712543 0.0008431216
0.2475253 0.0008488136
0.25233 0.0008471247
0.2457891 0.0008482461
0.244385 0.000864063
0.2430767 0.000860426
0.2541253 0.0008804502
0.264839 0.0008830897
0.2779748 0.0008676166
0.288907 0.0008897493
0.2849334 0.0008833934
0.2699013 0.0008902776
0.2737198 0.0008850164
0.2710312 0.0008811319
0.2797667 0.0008699841
0.2808585 0.0008645338
0.2734676 0.0008484072
0.2846125 0.0008484256
0.281331 0.0008624118
0.2711698 0.0008501996
0.2681417 0.0008336263
0.246255 0.0008365899
0.26138 0.0008387901
0.2592448 0.000830352
0.2640147 0.0008276329
0.2559406 0.0008346631
0.2495367 0.0008229636
0.2436173 0.0008168734
0.2361092 0.0008311594
0.2492299 0.000828086
0.2601966 0.0008257881
0.2478736 0.0008180972
0.2460317 0.0008141309
0.2463976 0.0008114775
0.2409206 0.000821048
0.2358098 0.0008262275
0.2517679 0.0008236549
0.2537589 0.0008253887
0.2663351 0.0008080185
0.2541968 0.0008052699
0.2659294 0.0007869033
0.2538384 0.0007978081
0.2473765 0.000784514
0.2533593 0.0007835865
0.2591684 0.0007858585
0.2572711 0.0007955656
0.2589219 0.0008093552
0.2727555 0.0008194471
0.2625177 0.0008256276
0.2600341 0.0008322529
0.2667807 0.0008434399
0.2701179 0.0008253588
0.2808819 0.0008129656
0.2810168 0.0008301595
0.2887206 0.0008444587
0.2889174 0.0008631133
0.2910872 0.00084805
0.2843837 0.0008557741
0.2747472 0.0008598812
0.2745063 0.0008525915
0.2709226 0.0008641833
0.2716907 0.0008815169
0.2833376 0.0008754601
0.3005351 0.0008732249
0.2974196 0.0008734124
0.3129314 0.0008648703
0.3030628 0.0008771857
0.3064225 0.0008809126
0.3073679 0.0008655693
0.3109167 0.0008705231
0.3180886 0.0008726034
0.3210343 0.0008797408
0.3187402 0.0008927701
0.314457 0.0008692681
0.3456337 0.0008845344
0.3396803 0.0008755217
0.3425395 0.0008835214
0.3423694 0.0008682731
0.3483301 0.0008736462
0.3371646 0.0008799082
0.3455842 0.0008857582
0.3378258 0.0008858537
0.3443251 0.0008968005
0.3409581 0.0009165097
0.3518643 0.0009163752
0.336378 0.0009162726
0.3705581 0.0009068751
0.3670321 0.0009221885
0.3521545 0.0009213453
0.352945 0.0009077044
0.3569867 0.0009074392
0.3558107 0.0008959534
0.3644825 0.0008954823
0.3606569 0.0009087235
0.3572269 0.0009016769
0.3531965 0.0009095871
0.3616989 0.0009190193
0.364809 0.0009364122
0.3599409 0.0009319604
0.3643565 0.0009430429
0.359596 0.0009445934
0.3667194 0.0009381752
0.3609102 0.0009456674
0.3588843 0.0009460431
0.363084 0.0009530479
0.3456674 0.0009428115
0.3281653 0.0009533481
0.3250102 0.0009441586
0.3148245 0.000934562
0.3219911 0.0009480746
0.3245172 0.0009473126
0.3265124 0.0009364195
0.3186484 0.0009443626
0.3267228 0.0009460913
0.3279379 0.0009305678
0.330813 0.0009181678
0.3225633 0.0009335584
0.3242163 0.0009323696
0.329927 0.0009295246
0.3294173 0.0009279173
0.339246 0.0009129264
0.3499745 0.0008961721
0.3482234 0.000901776
0.3555896 0.0009120311
0.3502843 0.000888342
0.3579305 0.0008884322
0.3608063 0.0008884885
0.3468583 0.0008751513
0.3456802 0.0008699008
0.3380715 0.0008844674
0.3627797 0.0009006265
0.3582099 0.0009022033
0.3592263 0.0008792077
0.3593101 0.0008753158
0.3548545 0.0008824511
0.3426154 0.0008700738
0.3433182 0.0008683512
0.3578389 0.0008575146
0.3539032 0.0008603649
0.3567457 0.0008716352
0.356542 0.0008626898
0.3459635 0.0008577529
0.3564179 0.000863325
0.3520902 0.0008632618
0.3491101 0.0008550014
0.3390874 0.0008444389
0.3388953 0.0008461325
0.3277815 0.000860138
0.3394206 0.0008528531
0.3395877 0.0008485931
0.3529227 0.0008586305
0.3503294 0.0008584338
0.336829 0.0008602679
0.3317207 0.0008665477
0.3319083 0.0008656421
0.3472934 0.0008845943
0.3443293 0.0008836287
0.3416659 0.0008743396
0.3306807 0.000872517
0.3093026 0.0008795109
0.3003297 0.0008769055
0.3073275 0.0008744983
0.3104139 0.0008553053
0.3237094 0.0008765345
0.3257394 0.0008789114
0.3228018 0.000869932
0.3189392 0.0008647821
0.304002 0.0008727534
0.3056557 0.0008817491
0.2993696 0.0008915314
0.2968689 0.0009020029
0.3191266 0.000896065
0.3099799 0.0008953275
0.3120902 0.0008861474
0.3336293 0.0008781491
0.3330729 0.0008850914
0.3364967 0.0008682775
0.3257646 0.0008776924
0.3282621 0.0008902117
0.3399808 0.0008684894
0.3246191 0.0008665366
0.3237278 0.0008656633
0.3275277 0.0008570301
0.3384536 0.0008530316
0.3332637 0.0008502351
0.3420562 0.0008595961
0.3439936 0.0008549437
0.3473098 0.0008568436
0.3490921 0.0008574703
0.3351588 0.000866616
0.338323 0.0008773608
0.342407 0.0008709405
0.3544316 0.0008597637
0.3510308 0.0008493035
0.3416792 0.0008489634
0.3406849 0.0008451291
0.3511491 0.000834634
0.3448483 0.0008406035
0.3518308 0.0008404655
0.3493695 0.0008395871
0.3460957 0.0008441106
0.3488524 0.0008440311
0.3475122 0.0008414864
0.3448642 0.0008332503
0.355844 0.0008364077
0.3526594 0.0008360167
0.3546388 0.0008355731
0.345955 0.0008420455
0.3269778 0.0008492684
0.3335547 0.0008536309
0.3187982 0.0008452292
0.3205823 0.0008339819
0.3198304 0.0008328075
0.3223352 0.000832766
0.3164775 0.0008187066
0.3144136 0.0008235484
0.2909149 0.0008257355
0.2855047 0.0008371863
0.2797383 0.0008644449
0.2869207 0.0008643222
0.2935075 0.0008495101
0.2980926 0.0008511887
0.2961799 0.0008398376
0.2995758 0.0008371035
0.3019292 0.000832737
0.3104067 0.0008269516
0.3184863 0.0008417761
0.3205576 0.0008223222
0.3111794 0.0008127584
0.2991434 0.0008003072
0.2930638 0.000802006
0.298546 0.0008068185
0.3039525 0.0008060216
0.3124327 0.000794873
0.2978828 0.0007790831
0.2982655 0.0007622807
0.307671 0.0007598663
0.3018962 0.0007495044
0.3013623 0.0007552096
0.3045067 0.0007675962
0.3179096 0.0007928571
0.3089644 0.0007973085
0.3057299 0.0007995654
0.3109188 0.0008013844
0.3068948 0.000802103
0.3149937 0.0008075222
0.3073911 0.0008235834
0.3039746 0.0008280261
0.3111382 0.0008342009
0.3148671 0.0008287635
0.3272829 0.000818015
0.3299489 0.0008123003
0.3320112 0.0008143455
0.3192634 0.0008133931
0.3294478 0.0008157813
0.3246965 0.0008141748
0.3235471 0.0008077808
0.3194435 0.0008087023
0.3216582 0.0008069616
0.3351169 0.0008202495
0.333835 0.0008155743
0.3265228 0.0007959976
0.34824 0.0008072322
0.3563484 0.0008079073
0.3483333 0.0008072229
0.3459155 0.0007983241
0.3347736 0.0008006941
0.3452545 0.0008044613
0.3553686 0.0008063574
0.340693 0.0008315034
0.3402096 0.0008170125
0.3501337 0.0008081457
0.3457646 0.0008114453
0.3469388 0.0008290695
0.3590882 0.0008322049
0.3591118 0.0008320901
0.364412 0.0008444078
0.3761286 0.0008422949
0.3655591 0.0008328782
0.3710461 0.0008683297
0.380711 0.00086157
0.3853908 0.0008609063
0.380159 0.0008324816
0.3828183 0.0008321704
0.3754238 0.0008435716
0.3711989 0.0008457305
0.3771131 0.000833872
0.3850444 0.0008421348
0.3932273 0.0008281635
0.3855457 0.0008306858
0.3890062 0.0008400236
0.3875753 0.0008327487
0.3858262 0.000833363
0.3768049 0.0008277812
0.3824792 0.0008333859
0.3762327 0.0008358605
0.3835462 0.0008313928
0.3724484 0.0008354147
0.3738684 0.0008422148
0.3673031 0.0008213265
0.3776767 0.0008169672
0.3847603 0.0008025165
0.3805425 0.0007904079
0.3692335 0.0007803802
0.3765125 0.0007653491
0.3779132 0.0007732927
0.3850856 0.0007630344
0.3968473 0.0007674079
0.3948122 0.0007636465
0.4032515 0.0007571798
0.3928911 0.0007510245
0.3803702 0.0007481013
0.3704185 0.0007671587
0.3728363 0.0007718426
0.3690277 0.0007748154
0.3883574 0.0007705409
0.3914452 0.000759833
0.395544 0.0007645914
0.3823367 0.0007705442
0.3698156 0.00078512
0.3738261 0.0007962497
0.3783876 0.0008179526
0.3713159 0.0008243477
0.3715362 0.0008192207
0.3713326 0.0008046205
0.3821223 0.0007942509
0.3603029 0.0008197319
0.36875 0.0008071193
0.3673271 0.0008059547
0.3648073 0.0008159185
0.365121 0.0008226153
0.3593823 0.0008252463
0.3526302 0.0008110167
0.3561384 0.0008169974
0.3654327 0.0007981509
0.3617567 0.0008021163
0.3534459 0.0008132541
0.3693984 0.0008136195
0.3539968 0.0008103093
0.3533673 0.0007937627
0.35131 0.0007772258
0.3488319 0.0007765798
0.3324576 0.0007713383
0.3316233 0.0007654122
0.3150003 0.0007789599
0.3220993 0.0007877465
0.3300051 0.000797913
0.3454461 0.0007941418
0.3513947 0.0008069824
0.3362948 0.0008066983
0.3341883 0.0008112041
0.3425979 0.0007972186
0.3399543 0.0007903923
0.3470832 0.0007893437
0.3440709 0.0007867141
0.3381104 0.0007777574
0.3446494 0.0007833935
0.3532724 0.00079558
0.3446596 0.0007949544
0.3442666 0.0008099911
0.3485182 0.0008044176
0.361285 0.000800625
0.3539309 0.0008067403
0.3336709 0.0007942595
0.3283012 0.0008034584
0.3136189 0.000815673
0.3279332 0.0008224793
0.334533 0.0008386102
0.3350453 0.0008147089
0.3263403 0.0008175507
0.3347709 0.0008101453
0.3374953 0.0008048227
0.3288814 0.0008081979
0.3300675 0.0008231782
0.3127011 0.0008334422
0.3231615 0.0008240334
0.3173592 0.0008145394
0.3276642 0.0007981859
0.3492274 0.0007903533
0.3521072 0.0007917709
0.3626277 0.0007884665
0.3709033 0.0007911106
0.3840097 0.0007847701
0.3721102 0.0007756952
0.3687032 0.0007813151
0.3875751 0.0007903014
0.3849892 0.0007971616
0.3735474 0.0007876543
0.3559302 0.0007777359
0.3453959 0.0007795245
0.3583431 0.0007773885
0.3806692 0.0007763544
0.3605982 0.0007767411
0.3604483 0.0007754039
0.3635139 0.0007815643
0.3606061 0.0007920663
0.3485878 0.0007740129
0.3565047 0.000760752
0.3616777 0.0007611282
0.3531464 0.0007635045
0.3591219 0.0007544463
0.3624026 0.0007476422
0.3598209 0.0007544448
0.3557962 0.00075443
0.3513903 0.0007534786
0.3565048 0.0007624259
0.349139 0.0007616878
0.3530422 0.00075565
0.3543766 0.0007471984
0.3452314 0.0007539651
0.3574923 0.0007632967
0.3772712 0.0007561344
0.3805422 0.0007577061
0.3803417 0.0007472173
0.3878279 0.0007620649
0.3978373 0.0007659593
0.4177159 0.0007542544
0.419426 0.0007623392
0.4159067 0.0007843006
0.4155487 0.000788981
0.4222376 0.0008043649
0.4544442 0.0008258132
0.430148 0.0008268679
0.4222602 0.0008176651
0.4249787 0.0008175316
0.4330529 0.0008078192
0.4237765 0.0008265846
0.4342879 0.0008179759
0.4331084 0.0008199622
0.4267338 0.0008225187
0.430225 0.0008293877
0.4505084 0.0008266093
0.4326656 0.0008231607
0.4286158 0.0008195582
0.4305546 0.0008275854
0.4382142 0.0008332243
0.4314889 0.0008557079
0.4455162 0.0008470788
0.4405068 0.0008405893
0.4186979 0.0008570905
0.4132702 0.0008545669
0.4179921 0.0008341686
0.4182611 0.0008347968
0.4182792 0.000830839
0.4090917 0.000809005
0.4231028 0.0008117958
0.4327769 0.0008087902
0.4127255 0.0008095442
0.4281055 0.0008199227
0.4419834 0.0008352258
0.4421551 0.0008384098
0.4433065 0.0008495516
0.4234383 0.0008446565
0.4237807 0.0008400295
0.4264677 0.0008543683
0.4075206 0.0008654066
0.3951602 0.0008595553
0.3876964 0.0008636586
0.3946841 0.0008512314
0.3906853 0.0008382055
0.3925873 0.0008432657
0.3924718 0.0008317967
0.3873115 0.0008273292
0.3880953 0.0008293928
0.3776947 0.0008470699
0.386936 0.0008505163
0.3845158 0.0008480565
0.3945166 0.000853868
0.402983 0.000848228
0.4042784 0.000853131
0.3905146 0.0008477294
0.3821537 0.0008807866
0.3702836 0.0008847975
0.3736997 0.0008901645
0.37788 0.0008804941
0.3827524 0.0008865354
0.3864001 0.000885063
0.388079 0.0008608413
0.3854684 0.0008469535
0.388073 0.0008436964
0.3864862 0.0008489984
0.3777134 0.0008424013
0.3891632 0.0008421801
